Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_42,10,360,640,picture,0,0,624,359
presentation_42,16,360,640,picture,0,2,640,357
presentation_42,7,360,640,picture,8,7,160,128
presentation_42,7,360,640,picture,4,0,627,357
presentation_42,7,360,640,picture,170,1,467,352
presentation_42,7,360,640,picture,3,313,160,37
presentation_42,1,360,640,title,173,86,452,71
presentation_42,1,360,640,text box,172,186,287,53
presentation_42,1,360,640,picture,11,5,153,84
presentation_42,1,360,640,picture,3,313,160,36
presentation_42,12,360,640,picture,0,3,637,354
presentation_42,12,360,640,picture,3,313,160,37
presentation_42,12,360,640,picture,169,4,468,352
presentation_42,14,360,640,picture,40,5,546,353
presentation_42,14,360,640,picture,3,313,160,37
presentation_42,6,360,640,diagram,200,29,414,294
presentation_42,6,360,640,diagram,6,19,619,306
presentation_42,6,360,640,picture,9,7,157,128
presentation_42,6,360,640,picture,3,313,160,36
presentation_42,15,360,640,picture,173,0,465,356
presentation_42,15,360,640,picture,10,5,154,85
presentation_42,15,360,640,text box,10,173,92,120
presentation_42,15,360,640,picture,3,313,160,37
presentation_42,2,360,640,text box,11,123,134,138
presentation_42,2,360,640,picture,174,2,465,357
presentation_42,2,360,640,picture,11,6,153,83
presentation_42,2,360,640,picture,4,313,159,37
presentation_42,18,360,640,text box,260,167,118,31
presentation_42,3,360,640,text box,218,33,362,52
presentation_42,3,360,640,picture,9,7,157,127
presentation_42,3,360,640,chart,218,138,107,152
presentation_42,3,360,640,text box,220,102,345,23
presentation_42,3,360,640,picture,485,140,101,149
presentation_42,3,360,640,picture,274,138,258,154
presentation_42,3,360,640,picture,3,313,160,36
presentation_42,11,360,640,picture,0,2,639,357
presentation_42,13,360,640,picture,170,5,466,353
presentation_42,13,360,640,picture,3,313,160,37
presentation_42,13,360,640,picture,8,7,159,126
presentation_42,13,360,640,picture,0,4,635,354
presentation_42,9,360,640,picture,0,1,631,358
presentation_42,4,360,640,text box,171,178,389,24
presentation_42,4,360,640,text box,171,106,403,24
presentation_42,4,360,640,text box,171,142,443,24
presentation_42,4,360,640,picture,3,313,160,36
presentation_42,4,360,640,text box,13,105,97,23
presentation_42,5,360,640,picture,9,6,158,128
presentation_42,5,360,640,picture,3,313,160,36
presentation_42,5,360,640,picture,257,59,228,217
presentation_42,8,360,640,picture,2,0,636,355
presentation_42,8,360,640,picture,3,313,160,37
