Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_71,10,360,640,text box,112,59,161,35
presentation_71,10,360,640,picture,347,2,201,243
presentation_71,10,360,640,title,103,24,116,21
presentation_71,10,360,640,picture,401,4,130,238
presentation_71,37,360,640,text box,325,108,173,95
presentation_71,37,360,640,title,115,22,92,18
presentation_71,37,360,640,text box,114,105,174,92
presentation_71,16,360,640,picture,363,91,62,63
presentation_71,16,360,640,title,103,24,209,20
presentation_71,16,360,640,text box,110,58,146,108
presentation_71,7,360,640,text box,111,60,296,62
presentation_71,7,360,640,picture,474,9,37,127
presentation_71,17,360,640,text box,115,60,143,152
presentation_71,17,360,640,title,103,24,209,19
presentation_71,17,360,640,picture,364,92,62,61
presentation_71,17,360,640,picture,355,91,83,119
presentation_71,30,360,640,title,103,22,262,21
presentation_71,33,360,640,picture,87,86,306,141
presentation_71,33,360,640,text box,114,59,308,19
presentation_71,33,360,640,title,102,23,169,18
presentation_71,27,360,640,text box,113,60,386,40
presentation_71,27,360,640,title,103,24,81,17
presentation_71,1,360,640,picture,102,209,91,126
presentation_71,1,360,640,text box,97,15,266,173
presentation_71,1,360,640,text box,219,272,147,47
presentation_71,1,360,640,picture,417,90,120,132
presentation_71,12,360,640,text box,112,59,160,35
presentation_71,12,360,640,text box,112,103,179,103
presentation_71,12,360,640,picture,346,2,201,245
presentation_71,12,360,640,title,104,24,116,20
presentation_71,12,360,640,picture,340,0,214,327
presentation_71,12,360,640,text box,328,279,201,45
presentation_71,12,360,640,text box,378,280,150,44
presentation_71,39,360,640,chart,122,129,160,157
presentation_71,39,360,640,title,115,22,80,18
presentation_71,14,360,640,title,104,23,287,21
presentation_71,14,360,640,picture,392,69,67,113
presentation_71,28,360,640,text box,116,110,312,130
presentation_71,28,360,640,text box,112,60,387,41
presentation_71,28,360,640,title,103,24,81,17
presentation_71,20,360,640,text box,253,321,294,29
presentation_71,20,360,640,text box,109,60,295,18
presentation_71,20,360,640,title,102,23,175,18
presentation_71,41,360,640,title,201,23,238,20
