Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_28,10,360,640,picture,1,5,624,353
presentation_28,37,360,640,chart,4,6,615,352
presentation_28,16,360,640,title,19,33,498,39
presentation_28,16,360,640,text box,18,95,485,155
presentation_28,16,360,640,text box,10,270,573,73
presentation_28,16,360,640,text box,19,129,485,119
presentation_28,16,360,640,text box,16,269,504,25
presentation_28,7,360,640,picture,455,153,141,144
presentation_28,7,360,640,text box,14,310,108,41
presentation_28,7,360,640,text box,482,311,85,38
presentation_28,7,360,640,text box,148,311,109,40
presentation_28,7,360,640,picture,133,154,139,142
presentation_28,7,360,640,text box,145,34,332,72
presentation_28,7,360,640,text box,314,311,95,39
presentation_28,17,360,640,handwriting,172,287,423,36
presentation_28,30,360,640,title,18,33,329,34
presentation_28,33,360,640,title,18,34,329,33
presentation_28,33,360,640,picture,428,123,164,206
presentation_28,33,360,640,picture,45,118,543,227
presentation_28,33,360,640,picture,46,141,158,189
presentation_28,27,360,640,title,17,33,322,36
presentation_28,27,360,640,text box,12,98,278,88
presentation_28,27,360,640,text box,6,216,280,89
presentation_28,1,360,640,title,170,58,272,237
presentation_28,1,360,640,picture,0,6,57,59
presentation_28,12,360,640,picture,0,5,633,352
presentation_28,14,360,640,picture,0,5,634,351
presentation_28,28,360,640,title,18,33,322,36
presentation_28,28,360,640,text box,11,98,280,89
presentation_28,28,360,640,text box,325,98,296,91
presentation_28,28,360,640,text box,6,216,280,89
presentation_28,20,360,640,title,17,32,132,41
presentation_28,20,360,640,text box,15,92,365,56
presentation_28,20,360,640,text box,19,210,467,25
presentation_28,20,360,640,text box,24,282,484,28
presentation_28,20,360,640,text box,48,168,308,22
presentation_28,20,360,640,text box,21,210,484,134
presentation_28,35,360,640,picture,1,6,631,350
presentation_28,22,360,640,text box,27,97,568,159
presentation_28,22,360,640,title,16,33,215,37
presentation_28,6,360,640,text box,165,144,293,75
presentation_28,38,360,640,text box,277,171,78,21
presentation_28,15,360,640,title,80,84,489,155
presentation_28,2,360,640,text box,19,60,377,36
presentation_28,2,360,640,picture,1,3,632,356
presentation_28,3,360,640,picture,2,7,569,346
presentation_28,11,360,640,picture,0,3,635,356
presentation_28,34,360,640,picture,58,5,516,342
presentation_28,34,360,640,picture,59,28,507,327
presentation_28,34,360,640,text box,75,348,477,10
presentation_28,25,360,640,title,17,33,323,37
presentation_28,24,360,640,text box,25,94,563,157
presentation_28,24,360,640,title,17,31,255,40
presentation_28,24,360,640,text box,16,60,582,254
presentation_28,13,360,640,picture,0,3,635,356
presentation_28,26,360,640,title,18,33,322,36
presentation_28,26,360,640,text box,12,98,278,91
presentation_28,9,360,640,picture,0,2,638,351
presentation_28,31,360,640,title,18,33,329,33
presentation_28,31,360,640,picture,46,141,157,187
presentation_28,23,360,640,title,18,31,255,40
presentation_28,23,360,640,picture,5,63,609,296
presentation_28,21,360,640,title,15,32,215,38
presentation_28,21,360,640,picture,5,62,610,297
presentation_28,4,360,640,title,146,33,325,69
presentation_28,5,360,640,title,149,34,325,69
presentation_28,29,360,640,title,18,33,322,36
presentation_28,29,360,640,text box,325,99,295,89
presentation_28,29,360,640,text box,11,98,279,89
presentation_28,29,360,640,text box,325,217,294,89
presentation_28,8,360,640,picture,0,7,636,349
presentation_28,19,360,640,picture,176,16,418,303
presentation_28,32,360,640,title,18,34,329,33
presentation_28,32,360,640,picture,46,141,158,189
presentation_28,32,360,640,picture,254,153,122,189
