Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_69,10,360,640,picture,207,5,308,353
presentation_69,10,360,640,title,18,31,288,113
presentation_69,37,360,640,text box,375,97,230,99
presentation_69,37,360,640,text box,58,77,186,97
presentation_69,37,360,640,text box,95,207,151,101
presentation_69,37,360,640,picture,247,28,158,300
presentation_69,16,360,640,picture,78,0,479,358
presentation_69,16,360,640,title,18,32,229,42
presentation_69,16,360,640,picture,0,83,216,276
presentation_69,7,360,640,picture,12,25,623,275
presentation_69,17,360,640,picture,1,1,638,354
presentation_69,17,360,640,picture,0,2,425,356
presentation_69,30,360,640,text box,23,43,314,29
presentation_69,33,360,640,title,19,17,342,30
presentation_69,33,360,640,picture,11,148,63,85
presentation_69,33,360,640,footer,74,336,66,12
presentation_69,27,360,640,picture,3,3,635,356
presentation_69,1,360,640,title,93,41,315,161
presentation_69,1,360,640,text box,96,244,402,24
presentation_69,12,360,640,picture,0,0,640,357
presentation_69,12,360,640,picture,0,0,225,356
presentation_69,39,360,640,title,19,17,525,33
presentation_69,39,360,640,footer,74,336,66,11
presentation_69,39,360,640,text box,304,80,263,212
presentation_69,39,360,640,picture,19,81,547,211
presentation_69,14,360,640,picture,0,1,637,358
presentation_69,14,360,640,title,22,29,250,46
presentation_69,28,360,640,text box,23,113,299,119
presentation_69,28,360,640,picture,5,6,634,352
presentation_69,20,360,640,picture,2,4,636,354
presentation_69,41,360,640,text box,241,251,92,59
presentation_69,41,360,640,text box,375,252,74,57
presentation_69,41,360,640,picture,242,20,388,223
presentation_69,41,360,640,text box,503,252,96,60
presentation_69,41,360,640,title,18,14,193,149
presentation_69,35,360,640,picture,93,11,441,309
presentation_69,35,360,640,footer,74,336,66,13
presentation_69,22,360,640,picture,5,4,632,355
presentation_69,6,360,640,picture,0,1,638,354
presentation_69,38,360,640,picture,347,175,251,184
presentation_69,15,360,640,picture,0,0,639,357
presentation_69,15,360,640,title,21,26,282,53
presentation_69,43,360,640,text box,355,181,159,58
presentation_69,43,360,640,title,21,22,235,146
presentation_69,43,360,640,text box,358,111,143,39
presentation_69,43,360,640,text box,358,37,177,39
presentation_69,43,360,640,footer,74,336,66,12
presentation_69,2,360,640,picture,22,34,596,186
presentation_69,18,360,640,picture,105,31,425,292
presentation_69,3,360,640,text box,221,250,142,38
presentation_69,3,360,640,picture,426,53,185,187
presentation_69,3,360,640,text box,19,250,179,37
presentation_69,3,360,640,picture,21,37,394,207
presentation_69,3,360,640,text box,425,251,158,37
presentation_69,3,360,640,footer,74,336,66,12
presentation_69,36,360,640,text box,19,41,376,135
presentation_69,11,360,640,picture,206,5,310,353
presentation_69,11,360,640,title,18,31,289,113
presentation_69,40,360,640,text box,375,252,74,57
presentation_69,40,360,640,text box,242,247,90,64
presentation_69,40,360,640,text box,502,252,96,60
presentation_69,40,360,640,picture,242,20,389,223
presentation_69,40,360,640,title,18,14,193,149
presentation_69,40,360,640,text box,15,333,217,17
presentation_69,34,360,640,text box,20,43,374,81
presentation_69,34,360,640,text box,22,94,372,32
presentation_69,34,360,640,text box,25,44,312,27
presentation_69,25,360,640,picture,0,3,639,355
presentation_69,24,360,640,picture,1,6,638,353
presentation_69,13,360,640,picture,0,1,638,358
presentation_69,13,360,640,title,22,29,251,45
presentation_69,26,360,640,picture,0,4,636,354
presentation_69,9,360,640,title,21,20,268,42
presentation_69,9,360,640,picture,270,117,104,103
presentation_69,9,360,640,picture,52,118,102,105
presentation_69,9,360,640,text box,32,232,142,38
presentation_69,9,360,640,picture,483,115,107,152
presentation_69,9,360,640,text box,253,232,138,37
presentation_69,31,360,640,picture,2,3,629,351
presentation_69,23,360,640,text box,61,150,520,22
presentation_69,21,360,640,picture,2,2,632,356
presentation_69,4,360,640,text box,17,94,526,179
presentation_69,5,360,640,picture,398,75,165,283
presentation_69,5,360,640,text box,431,35,102,17
presentation_69,5,360,640,picture,76,8,162,347
presentation_69,5,360,640,picture,62,3,518,354
presentation_69,45,360,640,text box,356,182,159,59
presentation_69,45,360,640,title,21,22,235,146
presentation_69,45,360,640,text box,358,111,143,39
presentation_69,45,360,640,text box,358,37,178,39
presentation_69,45,360,640,footer,74,337,66,12
presentation_69,29,360,640,text box,17,96,456,177
presentation_69,8,360,640,text box,17,92,352,169
presentation_69,42,360,640,title,18,19,214,106
presentation_69,42,360,640,picture,319,2,317,349
presentation_69,42,360,640,text box,19,178,166,20
presentation_69,42,360,640,text box,20,202,117,18
presentation_69,42,360,640,text box,20,156,161,18
presentation_69,42,360,640,footer,74,336,66,11
presentation_69,32,360,640,picture,0,2,636,357
