Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_27,10,360,640,picture,114,128,134,133
presentation_27,10,360,640,text box,45,48,551,24
presentation_27,37,360,640,title,13,25,398,25
presentation_27,37,360,640,text box,101,173,211,126
presentation_27,37,360,640,picture,463,109,41,44
presentation_27,16,360,640,title,13,26,197,22
presentation_27,16,360,640,text box,5,94,523,79
presentation_27,16,360,640,text box,10,95,473,76
presentation_27,66,360,640,picture,149,27,137,118
presentation_27,66,360,640,text box,140,202,360,24
presentation_27,66,360,640,picture,42,229,121,113
presentation_27,66,360,640,text box,185,166,270,25
presentation_27,66,360,640,picture,194,230,98,112
presentation_27,66,360,640,title,498,0,140,24
presentation_27,66,360,640,picture,355,232,64,64
presentation_27,7,360,640,picture,288,38,99,104
presentation_27,7,360,640,picture,129,36,394,110
presentation_27,7,360,640,picture,387,163,45,45
presentation_27,7,360,640,text box,246,167,159,45
presentation_27,60,360,640,text box,10,64,259,53
presentation_27,60,360,640,title,13,25,224,26
presentation_27,60,360,640,picture,290,1,345,354
presentation_27,60,360,640,picture,152,182,78,71
presentation_27,17,360,640,text box,10,94,522,108
presentation_27,17,360,640,title,13,26,197,22
presentation_27,53,360,640,title,12,26,212,23
presentation_27,53,360,640,text box,8,79,629,23
presentation_27,53,360,640,picture,279,182,84,82
presentation_27,30,360,640,text box,13,67,148,49
presentation_27,30,360,640,title,13,25,426,26
presentation_27,30,360,640,picture,368,208,215,143
presentation_27,33,360,640,picture,264,117,93,77
presentation_27,33,360,640,title,13,25,368,26
presentation_27,33,360,640,text box,248,218,125,66
presentation_27,33,360,640,picture,86,145,49,50
presentation_27,33,360,640,text box,44,227,133,41
presentation_27,27,360,640,text box,16,238,430,70
presentation_27,27,360,640,title,12,26,375,22
presentation_27,27,360,640,text box,25,65,518,35
presentation_27,27,360,640,picture,225,140,195,60
presentation_27,27,360,640,text box,17,243,90,14
presentation_27,64,360,640,title,14,26,253,23
presentation_27,64,360,640,picture,47,132,90,36
presentation_27,64,360,640,text box,14,180,157,32
presentation_27,1,360,640,picture,200,191,105,105
presentation_27,1,360,640,picture,30,190,132,108
presentation_27,1,360,640,title,66,101,504,35
presentation_27,1,360,640,picture,482,190,132,107
presentation_27,1,360,640,title,437,0,200,32
presentation_27,1,360,640,picture,341,190,118,107
presentation_27,12,360,640,picture,114,128,134,133
presentation_27,12,360,640,text box,293,213,270,50
presentation_27,12,360,640,title,45,48,549,24
presentation_27,12,360,640,text box,292,127,313,51
presentation_27,62,360,640,text box,335,161,258,67
presentation_27,62,360,640,title,13,24,325,28
presentation_27,39,360,640,picture,61,1,508,358
presentation_27,14,360,640,title,13,26,197,22
presentation_27,14,360,640,text box,12,95,470,20
presentation_27,28,360,640,text box,25,65,518,35
presentation_27,28,360,640,title,12,26,375,22
presentation_27,28,360,640,text box,18,236,496,92
presentation_27,28,360,640,picture,219,140,207,60
presentation_27,28,360,640,text box,17,243,90,14
presentation_27,28,360,640,text box,18,262,496,68
presentation_27,20,360,640,diagram,22,108,356,148
presentation_27,20,360,640,title,13,27,197,21
presentation_27,41,360,640,picture,60,0,510,357
presentation_27,47,360,640,diagram,167,64,457,277
presentation_27,47,360,640,text box,4,273,146,61
presentation_27,47,360,640,diagram,7,58,620,287
presentation_27,47,360,640,text box,13,26,425,23
presentation_27,35,360,640,text box,29,187,582,20
presentation_27,35,360,640,text box,251,157,135,24
presentation_27,22,360,640,text box,24,63,520,36
presentation_27,22,360,640,text box,26,79,518,21
presentation_27,22,360,640,title,12,26,375,22
presentation_27,6,360,640,picture,425,142,106,110
presentation_27,6,360,640,picture,273,146,66,92
presentation_27,38,360,640,picture,61,0,509,357
presentation_27,61,360,640,title,14,24,326,28
presentation_27,15,360,640,title,13,26,197,22
presentation_27,15,360,640,text box,10,96,471,48
presentation_27,43,360,640,text box,13,26,424,23
presentation_27,43,360,640,text box,15,61,235,72
presentation_27,2,360,640,text box,30,51,581,24
presentation_27,18,360,640,title,12,26,198,22
presentation_27,59,360,640,picture,99,146,165,55
presentation_27,59,360,640,text box,71,215,221,31
presentation_27,59,360,640,text box,70,114,220,18
presentation_27,59,360,640,text box,403,118,106,16
presentation_27,59,360,640,title,13,25,315,28
presentation_27,59,360,640,text box,347,213,214,33
presentation_27,59,360,640,title,405,151,102,33
presentation_27,3,360,640,picture,46,116,134,114
presentation_27,3,360,640,text box,65,240,105,34
presentation_27,3,360,640,text box,29,51,582,24
presentation_27,3,360,640,picture,45,116,136,153
presentation_27,56,360,640,text box,226,175,184,58
presentation_27,56,360,640,text box,225,264,188,71
presentation_27,56,360,640,title,13,25,315,27
presentation_27,51,360,640,text box,154,166,332,28
presentation_27,36,360,640,title,12,25,398,26
presentation_27,36,360,640,text box,101,173,210,125
presentation_27,54,360,640,title,12,26,212,23
presentation_27,54,360,640,text box,15,285,441,63
presentation_27,54,360,640,text box,8,78,628,21
presentation_27,11,360,640,picture,114,128,134,133
presentation_27,11,360,640,text box,292,127,313,51
presentation_27,11,360,640,title,45,48,550,24
presentation_27,44,360,640,text box,13,26,425,23
presentation_27,40,360,640,picture,61,0,508,358
presentation_27,57,360,640,text box,448,276,158,73
presentation_27,57,360,640,text box,439,176,177,87
presentation_27,57,360,640,text box,225,264,188,71
presentation_27,57,360,640,text box,226,175,184,58
presentation_27,57,360,640,title,13,25,315,27
presentation_27,57,360,640,text box,467,88,121,77
presentation_27,34,360,640,picture,265,117,92,77
presentation_27,34,360,640,text box,248,218,125,66
presentation_27,34,360,640,title,13,25,368,26
presentation_27,34,360,640,text box,445,226,147,42
presentation_27,34,360,640,picture,86,145,49,50
presentation_27,34,360,640,text box,44,227,133,41
presentation_27,25,360,640,title,12,26,375,22
presentation_27,25,360,640,text box,25,65,517,34
presentation_27,25,360,640,picture,229,142,187,56
presentation_27,24,360,640,text box,25,65,518,36
presentation_27,24,360,640,title,12,26,375,22
presentation_27,24,360,640,picture,229,142,187,57
presentation_27,65,360,640,title,14,26,253,23
presentation_27,65,360,640,picture,47,132,90,36
presentation_27,65,360,640,text box,14,180,157,32
presentation_27,58,360,640,picture,99,146,165,55
presentation_27,58,360,640,text box,70,114,220,18
presentation_27,58,360,640,text box,71,215,220,30
presentation_27,58,360,640,title,13,24,315,28
presentation_27,13,360,640,title,12,26,198,23
presentation_27,26,360,640,text box,16,239,293,49
presentation_27,26,360,640,title,12,26,375,22
presentation_27,26,360,640,text box,25,65,518,35
presentation_27,26,360,640,picture,224,140,196,60
presentation_27,26,360,640,text box,17,243,89,14
presentation_27,48,360,640,text box,120,124,412,19
presentation_27,48,360,640,picture,66,116,31,29
presentation_27,48,360,640,title,12,25,403,25
presentation_27,9,360,640,text box,44,48,552,24
presentation_27,49,360,640,text box,121,124,409,18
presentation_27,49,360,640,picture,67,176,31,25
presentation_27,49,360,640,picture,66,116,31,29
presentation_27,49,360,640,title,12,25,403,25
presentation_27,49,360,640,text box,66,181,481,19
presentation_27,31,360,640,text box,12,24,369,27
presentation_27,23,360,640,text box,25,65,518,35
presentation_27,23,360,640,text box,27,79,516,22
presentation_27,23,360,640,text box,27,132,147,71
presentation_27,23,360,640,title,12,26,376,22
presentation_27,21,360,640,title,13,27,197,21
presentation_27,21,360,640,diagram,17,118,610,139
presentation_27,21,360,640,picture,19,112,613,211
presentation_27,4,360,640,picture,264,120,109,156
presentation_27,4,360,640,text box,29,51,582,23
presentation_27,4,360,640,text box,65,240,105,34
presentation_27,5,360,640,picture,470,123,107,103
presentation_27,5,360,640,text box,462,240,118,34
presentation_27,5,360,640,picture,263,119,110,157
presentation_27,5,360,640,text box,29,51,582,23
presentation_27,5,360,640,picture,269,124,102,104
presentation_27,5,360,640,text box,65,240,105,34
presentation_27,45,360,640,text box,13,26,424,23
presentation_27,45,360,640,diagram,17,55,612,174
presentation_27,45,360,640,diagram,172,61,450,164
presentation_27,29,360,640,picture,388,108,194,229
presentation_27,29,360,640,text box,12,67,224,49
presentation_27,29,360,640,title,13,25,427,26
presentation_27,29,360,640,text box,13,25,427,26
presentation_27,8,360,640,text box,159,276,355,41
presentation_27,8,360,640,picture,288,38,100,104
presentation_27,8,360,640,picture,130,36,393,109
presentation_27,8,360,640,text box,232,167,187,44
presentation_27,19,360,640,title,13,26,197,22
presentation_27,19,360,640,text box,28,114,134,140
presentation_27,42,360,640,text box,21,94,174,38
presentation_27,42,360,640,text box,13,25,424,25
presentation_27,42,360,640,title,13,25,424,25
presentation_27,46,360,640,text box,4,273,146,61
presentation_27,46,360,640,diagram,166,64,459,276
presentation_27,46,360,640,diagram,7,58,621,286
presentation_27,46,360,640,text box,13,26,425,23
presentation_27,55,360,640,title,12,25,315,27
presentation_27,52,360,640,title,12,26,212,23
presentation_27,52,360,640,text box,7,79,630,21
presentation_27,50,360,640,text box,122,124,408,17
presentation_27,50,360,640,title,12,25,403,26
presentation_27,50,360,640,picture,66,116,31,29
presentation_27,50,360,640,text box,67,182,480,18
presentation_27,50,360,640,picture,68,176,30,24
presentation_27,50,360,640,picture,70,230,25,32
presentation_27,50,360,640,text box,70,235,250,20
presentation_27,63,360,640,picture,47,133,89,35
presentation_27,63,360,640,title,14,26,253,23
presentation_27,63,360,640,text box,14,180,157,31
presentation_27,32,360,640,title,13,25,368,26
presentation_27,32,360,640,picture,86,146,49,49
presentation_27,32,360,640,text box,44,227,133,40
