Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_9,10,360,640,text box,215,289,190,23
presentation_9,37,360,640,title,57,36,211,28
presentation_9,37,360,640,picture,353,164,180,132
presentation_9,37,360,640,text box,371,125,142,20
presentation_9,37,360,640,text box,56,123,189,21
presentation_9,16,360,640,title,58,37,145,31
presentation_9,16,360,640,text box,56,169,248,19
presentation_9,16,360,640,text box,56,96,373,19
presentation_9,16,360,640,figure,85,200,160,21
presentation_9,7,360,640,text box,57,132,506,91
presentation_9,17,360,640,title,57,37,145,31
presentation_9,17,360,640,figure,77,288,340,41
presentation_9,17,360,640,text box,57,169,248,18
presentation_9,17,360,640,text box,56,96,373,19
presentation_9,30,360,640,text box,56,232,331,42
presentation_9,30,360,640,title,56,37,138,31
presentation_9,30,360,640,text box,56,96,327,22
presentation_9,30,360,640,text box,75,163,292,21
presentation_9,33,360,640,chart,172,97,269,230
presentation_9,33,360,640,title,48,42,437,21
presentation_9,27,360,640,text box,56,96,373,65
presentation_9,27,360,640,figure,57,36,177,30
presentation_9,1,360,640,title,66,126,489,68
presentation_9,1,360,640,text box,486,319,112,25
presentation_9,12,360,640,text box,213,289,193,24
presentation_9,12,360,640,picture,130,72,340,238
presentation_9,39,360,640,title,57,37,192,32
presentation_9,39,360,640,figure,85,260,153,35
presentation_9,39,360,640,text box,56,232,199,17
presentation_9,14,360,640,title,57,36,256,31
presentation_9,14,360,640,chart,153,103,307,236
presentation_9,28,360,640,text box,56,206,239,75
presentation_9,28,360,640,text box,56,96,374,68
presentation_9,28,360,640,figure,57,36,177,31
presentation_9,20,360,640,text box,56,95,494,65
presentation_9,20,360,640,figure,56,37,191,29
presentation_9,41,360,640,picture,330,240,77,100
presentation_9,41,360,640,title,216,33,188,33
presentation_9,41,360,640,text box,90,150,440,67
presentation_9,41,360,640,text box,487,319,111,24
presentation_9,41,360,640,picture,217,241,68,97
presentation_9,41,360,640,text box,90,154,90,16
presentation_9,35,360,640,text box,50,41,506,62
presentation_9,35,360,640,figure,132,168,342,41
presentation_9,22,360,640,text box,57,95,494,67
presentation_9,22,360,640,text box,56,206,239,75
presentation_9,22,360,640,figure,56,37,191,29
presentation_9,6,360,640,title,57,36,417,30
presentation_9,6,360,640,footer,543,342,59,12
presentation_9,38,360,640,title,57,37,191,32
presentation_9,38,360,640,picture,95,135,125,75
presentation_9,38,360,640,text box,56,94,205,19
presentation_9,38,360,640,text box,57,232,197,17
presentation_9,38,360,640,figure,88,262,148,30
presentation_9,15,360,640,title,58,37,145,31
presentation_9,15,360,640,text box,56,96,373,19
presentation_9,2,360,640,chart,120,69,365,255
presentation_9,18,360,640,text box,55,111,140,24
presentation_9,18,360,640,text box,56,173,122,22
presentation_9,18,360,640,text box,56,291,274,24
presentation_9,18,360,640,text box,56,233,92,20
presentation_9,18,360,640,text box,57,52,186,23
presentation_9,3,360,640,title,57,37,199,26
presentation_9,3,360,640,picture,71,93,473,236
presentation_9,36,360,640,title,58,35,338,33
presentation_9,36,360,640,chart,43,101,509,253
presentation_9,36,360,640,text box,306,348,304,10
presentation_9,11,360,640,text box,214,289,190,24
presentation_9,11,360,640,text box,228,88,164,149
presentation_9,40,360,640,title,57,37,192,32
presentation_9,40,360,640,text box,57,232,198,18
presentation_9,34,360,640,chart,162,95,351,230
presentation_9,34,360,640,title,50,43,290,21
presentation_9,25,360,640,text box,56,170,126,24
presentation_9,25,360,640,text box,56,291,274,24
presentation_9,25,360,640,text box,56,112,132,22
presentation_9,25,360,640,text box,56,234,92,20
presentation_9,24,360,640,text box,57,226,329,41
presentation_9,24,360,640,title,57,37,138,30
presentation_9,24,360,640,text box,56,96,329,41
presentation_9,13,360,640,picture,380,87,165,201
presentation_9,13,360,640,title,57,35,257,32
presentation_9,13,360,640,text box,57,150,271,49
presentation_9,13,360,640,text box,56,96,257,21
presentation_9,26,360,640,figure,57,35,176,32
presentation_9,26,360,640,chart,166,97,302,217
presentation_9,9,360,640,chart,130,61,361,252
presentation_9,31,360,640,text box,56,291,275,25
presentation_9,31,360,640,text box,56,112,132,22
presentation_9,31,360,640,text box,56,172,123,22
presentation_9,31,360,640,text box,55,232,100,24
presentation_9,23,360,640,chart,151,74,323,275
presentation_9,23,360,640,title,57,37,92,26
presentation_9,21,360,640,text box,56,94,503,68
presentation_9,21,360,640,figure,56,37,191,29
presentation_9,21,360,640,diagram,184,183,242,127
presentation_9,4,360,640,title,56,37,393,31
presentation_9,4,360,640,text box,56,96,488,39
presentation_9,4,360,640,footer,535,342,69,12
presentation_9,5,360,640,title,56,37,393,31
presentation_9,5,360,640,text box,57,96,498,41
presentation_9,5,360,640,footer,536,342,68,12
presentation_9,5,360,640,chart,117,183,152,146
presentation_9,29,360,640,chart,172,119,279,229
presentation_9,29,360,640,title,58,37,91,27
presentation_9,29,360,640,text box,57,83,290,21
presentation_9,8,360,640,text box,56,112,132,22
presentation_9,8,360,640,text box,56,171,123,23
presentation_9,8,360,640,text box,56,291,274,24
presentation_9,8,360,640,text box,56,233,93,22
presentation_9,8,360,640,text box,57,51,186,24
presentation_9,19,360,640,picture,168,95,278,182
presentation_9,19,360,640,figure,56,36,191,30
presentation_9,19,360,640,text box,167,299,286,13
presentation_9,32,360,640,text box,56,290,299,24
presentation_9,32,360,640,text box,56,112,131,22
presentation_9,32,360,640,text box,56,172,123,22
presentation_9,32,360,640,text box,56,233,93,20
