Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_1,10,360,640,text box,51,218,511,35
presentation_1,10,360,640,text box,51,106,495,35
presentation_1,10,360,640,title,192,32,258,33
presentation_1,10,360,640,text box,49,162,544,36
presentation_1,7,360,640,text box,48,86,445,35
presentation_1,7,360,640,text box,50,180,365,92
presentation_1,7,360,640,title,154,31,332,40
presentation_1,7,360,640,text box,49,142,329,17
presentation_1,1,360,640,text box,79,142,483,38
presentation_1,6,360,640,table,9,40,624,280
presentation_1,2,360,640,text box,48,134,428,133
presentation_1,2,360,640,title,181,31,281,40
presentation_1,2,360,640,text box,49,96,366,16
presentation_1,3,360,640,title,208,31,225,33
presentation_1,3,360,640,text box,47,209,198,19
presentation_1,3,360,640,text box,49,171,472,19
presentation_1,3,360,640,text box,48,133,301,20
presentation_1,9,360,640,picture,212,81,217,152
presentation_1,9,360,640,text box,182,247,277,85
presentation_1,4,360,640,picture,131,5,383,282
presentation_1,4,360,640,text box,188,301,278,55
presentation_1,5,360,640,text box,49,152,344,19
presentation_1,5,360,640,title,224,32,195,33
presentation_1,5,360,640,text box,49,189,347,21
presentation_1,8,360,640,title,163,33,316,37
presentation_1,8,360,640,text box,50,152,541,20
presentation_1,8,360,640,text box,48,190,146,17
