Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_38,10,360,640,title,21,21,311,23
presentation_38,10,360,640,text box,118,117,399,48
presentation_38,10,360,640,text box,118,238,350,48
presentation_38,10,360,640,text box,20,344,330,8
presentation_38,37,360,640,picture,372,88,243,139
presentation_38,37,360,640,title,22,20,332,22
presentation_38,37,360,640,picture,187,85,173,143
presentation_38,37,360,640,text box,20,343,331,10
presentation_38,37,360,640,text box,22,20,332,22
presentation_38,16,360,640,title,23,19,352,24
presentation_38,16,360,640,picture,12,69,617,257
presentation_38,16,360,640,text box,21,343,330,11
presentation_38,7,360,640,title,21,19,239,26
presentation_38,7,360,640,text box,19,344,332,8
presentation_38,7,360,640,text box,188,159,234,25
presentation_38,17,360,640,title,21,20,363,26
presentation_38,17,360,640,picture,4,69,632,257
presentation_38,17,360,640,text box,20,343,331,11
presentation_38,30,360,640,text box,373,212,223,111
presentation_38,30,360,640,picture,0,69,630,256
presentation_38,30,360,640,text box,20,344,330,9
presentation_38,30,360,640,title,24,19,531,25
presentation_38,33,360,640,picture,2,70,630,181
presentation_38,33,360,640,title,22,19,329,24
presentation_38,33,360,640,text box,20,343,331,10
presentation_38,27,360,640,diagram,20,90,416,212
presentation_38,27,360,640,title,23,20,334,23
presentation_38,27,360,640,text box,20,343,330,9
presentation_38,1,360,640,title,20,66,325,29
presentation_38,1,360,640,text box,22,107,474,20
presentation_38,1,360,640,chart,12,133,622,226
presentation_38,12,360,640,title,22,19,351,25
presentation_38,12,360,640,text box,20,343,331,10
presentation_38,39,360,640,title,23,20,559,24
presentation_38,39,360,640,text box,26,104,129,30
presentation_38,39,360,640,text box,20,343,330,9
presentation_38,39,360,640,text box,27,73,63,13
presentation_38,39,360,640,text box,27,78,128,56
presentation_38,14,360,640,title,23,19,351,24
presentation_38,14,360,640,picture,10,72,622,219
presentation_38,14,360,640,text box,20,343,330,11
presentation_38,28,360,640,text box,373,90,216,91
presentation_38,28,360,640,title,23,20,333,23
presentation_38,28,360,640,text box,21,343,329,9
presentation_38,20,360,640,title,23,19,495,25
presentation_38,20,360,640,text box,21,344,329,9
presentation_38,20,360,640,picture,0,91,639,241
presentation_38,41,360,640,title,24,20,556,24
presentation_38,41,360,640,picture,463,98,151,56
presentation_38,41,360,640,text box,20,343,330,10
presentation_38,41,360,640,text box,26,163,148,31
presentation_38,41,360,640,text box,26,104,129,30
presentation_38,41,360,640,text box,463,72,155,15
presentation_38,41,360,640,text box,27,73,63,12
presentation_38,47,360,640,title,24,20,555,24
presentation_38,47,360,640,text box,21,344,328,9
presentation_38,47,360,640,text box,463,72,155,15
