Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_64,10,360,640,picture,0,2,639,357
presentation_64,10,360,640,footer,518,324,116,29
presentation_64,16,360,640,picture,0,1,640,358
presentation_64,16,360,640,footer,519,323,112,28
presentation_64,7,360,640,picture,277,73,360,209
presentation_64,7,360,640,picture,0,74,270,208
presentation_64,17,360,640,diagram,1,1,638,358
presentation_64,27,360,640,footer,519,324,112,27
presentation_64,27,360,640,picture,131,27,353,289
presentation_64,1,360,640,text box,303,191,178,25
presentation_64,1,360,640,text box,303,228,176,24
presentation_64,1,360,640,picture,28,4,186,354
presentation_64,1,360,640,title,305,126,176,50
presentation_64,12,360,640,picture,2,4,636,353
presentation_64,14,360,640,picture,0,1,640,355
presentation_64,28,360,640,footer,519,324,112,26
presentation_64,28,360,640,picture,13,21,84,82
presentation_64,28,360,640,picture,152,10,359,344
presentation_64,20,360,640,footer,519,324,112,26
presentation_64,20,360,640,picture,13,21,85,82
presentation_64,20,360,640,picture,152,10,359,344
presentation_64,22,360,640,text box,56,94,518,178
presentation_64,22,360,640,text box,502,302,113,28
presentation_64,6,360,640,picture,0,3,638,354
presentation_64,15,360,640,picture,0,0,635,355
presentation_64,15,360,640,footer,521,325,109,25
presentation_64,2,360,640,picture,0,0,639,359
presentation_64,18,360,640,footer,519,324,112,27
presentation_64,18,360,640,picture,131,28,353,288
presentation_64,3,360,640,picture,0,1,640,354
presentation_64,11,360,640,text box,45,228,541,84
presentation_64,11,360,640,picture,274,72,82,119
presentation_64,11,360,640,text box,43,294,149,18
presentation_64,25,360,640,picture,0,0,640,355
presentation_64,24,360,640,picture,28,5,186,353
presentation_64,13,360,640,picture,0,1,640,352
presentation_64,26,360,640,picture,28,4,186,354
presentation_64,9,360,640,picture,0,0,640,357
presentation_64,23,360,640,picture,0,0,639,356
presentation_64,21,360,640,chart,3,3,630,350
presentation_64,21,360,640,chart,4,28,628,331
presentation_64,21,360,640,footer,519,324,111,26
presentation_64,4,360,640,picture,5,0,633,359
presentation_64,5,360,640,text box,43,88,545,147
presentation_64,5,360,640,text box,386,286,192,24
presentation_64,8,360,640,picture,1,2,638,356
presentation_64,19,360,640,footer,519,324,112,26
presentation_64,19,360,640,text box,367,88,139,90
presentation_64,19,360,640,picture,180,203,86,129
presentation_64,19,360,640,picture,178,15,106,160
