Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_19,10,360,640,text box,127,198,301,36
presentation_19,10,360,640,text box,128,242,340,23
presentation_19,10,360,640,text box,118,68,405,19
presentation_19,10,360,640,text box,127,187,71,8
presentation_19,16,360,640,title,209,67,222,20
presentation_19,16,360,640,text box,322,226,134,48
presentation_19,16,360,640,text box,128,126,351,13
presentation_19,16,360,640,text box,126,171,341,14
presentation_19,16,360,640,text box,128,149,355,12
presentation_19,16,360,640,text box,127,207,133,52
presentation_19,16,360,640,text box,127,104,159,11
presentation_19,7,360,640,text box,140,101,361,60
presentation_19,7,360,640,text box,191,70,257,15
presentation_19,17,360,640,text box,364,157,206,38
presentation_19,17,360,640,text box,146,254,355,23
presentation_19,17,360,640,chart,56,96,294,149
presentation_19,17,360,640,title,246,68,147,19
presentation_19,17,360,640,text box,363,108,224,28
presentation_19,1,360,640,title,120,76,409,50
presentation_19,1,360,640,text box,123,135,403,30
presentation_19,1,360,640,text box,119,250,407,30
presentation_19,12,360,640,text box,134,96,333,26
presentation_19,12,360,640,title,217,68,205,20
presentation_19,12,360,640,picture,329,131,141,154
presentation_19,12,360,640,picture,181,126,114,92
presentation_19,14,360,640,table,100,99,436,193
presentation_19,14,360,640,title,180,69,277,16
presentation_19,20,360,640,text box,155,255,336,32
presentation_19,20,360,640,title,213,68,212,18
presentation_19,20,360,640,chart,103,98,419,146
presentation_19,20,360,640,text box,42,102,19,119
presentation_19,22,360,640,text box,108,121,407,25
presentation_19,22,360,640,text box,107,166,412,25
presentation_19,22,360,640,title,253,68,132,18
presentation_19,6,360,640,text box,104,116,188,44
presentation_19,6,360,640,picture,345,113,186,155
presentation_19,6,360,640,text box,105,186,201,62
presentation_19,6,360,640,title,115,67,408,20
presentation_19,15,360,640,text box,103,205,226,37
presentation_19,15,360,640,text box,103,139,426,14
presentation_19,15,360,640,text box,103,172,380,13
presentation_19,15,360,640,text box,102,108,117,14
presentation_19,15,360,640,title,264,68,112,18
presentation_19,2,360,640,picture,91,143,82,138
presentation_19,18,360,640,title,247,57,146,18
presentation_19,3,360,640,picture,246,123,145,140
presentation_19,3,360,640,title,156,67,324,20
presentation_19,11,360,640,text box,136,113,392,46
presentation_19,11,360,640,text box,124,242,288,13
presentation_19,11,360,640,text box,123,227,228,13
presentation_19,11,360,640,title,262,69,113,18
presentation_19,11,360,640,text box,122,181,142,26
presentation_19,11,360,640,text box,125,256,286,11
presentation_19,13,360,640,text box,123,251,288,11
presentation_19,13,360,640,text box,124,222,193,10
presentation_19,9,360,640,text box,117,68,406,18
presentation_19,9,360,640,text box,134,226,119,14
presentation_19,9,360,640,text box,137,202,228,12
presentation_19,9,360,640,text box,122,253,221,20
presentation_19,23,360,640,title,120,76,409,50
presentation_19,23,360,640,text box,123,135,403,29
presentation_19,21,360,640,text box,128,104,389,39
presentation_19,21,360,640,title,247,68,144,19
presentation_19,21,360,640,text box,129,154,362,13
presentation_19,21,360,640,text box,128,178,221,13
presentation_19,21,360,640,diagram,172,213,279,69
presentation_19,4,360,640,text box,144,98,351,36
presentation_19,4,360,640,picture,124,196,419,122
presentation_19,5,360,640,picture,244,126,152,132
presentation_19,5,360,640,title,124,66,389,21
presentation_19,8,360,640,text box,287,188,246,36
presentation_19,8,360,640,text box,286,100,252,40
presentation_19,8,360,640,picture,135,98,131,166
presentation_19,8,360,640,title,276,68,87,17
presentation_19,8,360,640,text box,286,149,178,29
presentation_19,8,360,640,text box,287,232,200,13
presentation_19,19,360,640,text box,165,258,317,21
presentation_19,19,360,640,title,240,68,159,18
presentation_19,19,360,640,text box,349,165,206,36
presentation_19,19,360,640,text box,348,110,255,30
presentation_19,19,360,640,chart,54,99,284,144
