Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_7,16,360,640,text box,99,168,308,28
presentation_7,7,360,640,text box,90,171,443,25
presentation_7,17,360,640,picture,109,53,406,267
presentation_7,30,360,640,text box,105,209,415,80
presentation_7,30,360,640,text box,103,130,107,24
presentation_7,30,360,640,title,103,130,107,24
presentation_7,1,360,640,text box,98,138,414,78
presentation_7,1,360,640,text box,99,234,335,65
presentation_7,1,360,640,text box,98,135,414,105
presentation_7,12,360,640,picture,81,45,473,264
presentation_7,14,360,640,picture,469,43,87,115
presentation_7,28,360,640,text box,99,133,415,99
presentation_7,20,360,640,text box,102,181,390,74
presentation_7,20,360,640,text box,104,104,403,49
presentation_7,22,360,640,text box,103,156,281,23
presentation_7,22,360,640,text box,103,235,137,20
presentation_7,22,360,640,text box,103,182,215,22
presentation_7,22,360,640,text box,104,209,258,22
presentation_7,22,360,640,text box,102,103,331,24
presentation_7,6,360,640,picture,128,76,169,202
presentation_7,6,360,640,picture,316,67,202,219
presentation_7,15,360,640,text box,99,170,188,27
presentation_7,2,360,640,title,98,65,229,22
presentation_7,2,360,640,text box,100,291,332,11
presentation_7,2,360,640,picture,97,115,381,164
presentation_7,18,360,640,picture,110,87,404,228
presentation_7,18,360,640,title,194,57,228,22
presentation_7,3,360,640,text box,99,170,404,31
presentation_7,25,360,640,picture,102,58,421,257
presentation_7,24,360,640,picture,105,71,415,250
presentation_7,13,360,640,picture,467,43,87,115
presentation_7,13,360,640,title,83,56,173,23
presentation_7,26,360,640,text box,100,129,415,146
presentation_7,26,360,640,title,100,85,276,25
presentation_7,9,360,640,picture,102,98,421,177
presentation_7,23,360,640,picture,90,62,434,259
presentation_7,21,360,640,text box,102,130,363,100
presentation_7,4,360,640,text box,99,145,377,76
presentation_7,5,360,640,text box,100,145,405,74
presentation_7,5,360,640,text box,99,69,413,47
presentation_7,5,360,640,text box,97,227,418,67
presentation_7,29,360,640,text box,101,104,394,151
presentation_7,8,360,640,picture,82,41,222,279
presentation_7,8,360,640,picture,329,127,193,112
presentation_7,19,360,640,picture,110,81,404,234
presentation_7,19,360,640,title,194,56,228,24
presentation_7,32,360,640,text box,277,171,78,21
