Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_61,10,360,640,text box,94,29,457,19
presentation_61,10,360,640,picture,49,73,537,268
presentation_61,16,360,640,diagram,96,82,421,253
presentation_61,16,360,640,title,95,29,472,19
presentation_61,16,360,640,text box,95,29,472,19
presentation_61,7,360,640,title,92,30,429,20
presentation_61,7,360,640,text box,92,30,429,20
presentation_61,7,360,640,picture,97,88,137,185
presentation_61,7,360,640,picture,125,87,397,187
presentation_61,7,360,640,text box,244,296,313,12
presentation_61,1,360,640,text box,123,249,300,20
presentation_61,1,360,640,text box,12,320,333,26
presentation_61,1,360,640,title,64,147,423,88
presentation_61,12,360,640,text box,91,58,472,36
presentation_61,12,360,640,picture,0,94,640,247
presentation_61,12,360,640,title,92,31,62,18
presentation_61,14,360,640,title,94,30,46,16
presentation_61,14,360,640,picture,383,91,254,264
presentation_61,6,360,640,picture,58,0,526,359
presentation_61,15,360,640,title,92,31,59,19
presentation_61,15,360,640,text box,80,70,72,16
presentation_61,2,360,640,picture,0,3,325,356
presentation_61,2,360,640,text box,401,237,138,20
presentation_61,3,360,640,title,143,257,344,42
presentation_61,11,360,640,title,94,29,457,19
presentation_61,11,360,640,text box,94,29,457,19
presentation_61,11,360,640,picture,44,73,546,269
presentation_61,13,360,640,picture,1,0,632,357
presentation_61,9,360,640,picture,59,75,516,263
presentation_61,9,360,640,text box,94,29,457,19
presentation_61,4,360,640,text box,67,235,217,33
presentation_61,4,360,640,title,66,83,241,136
presentation_61,5,360,640,title,91,29,140,19
presentation_61,8,360,640,picture,0,2,637,356
