Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_74,10,360,640,picture,92,2,483,355
presentation_74,37,360,640,title,104,22,432,38
presentation_74,37,360,640,text box,231,82,74,56
presentation_74,37,360,640,text box,224,249,408,57
presentation_74,37,360,640,chart,7,82,201,241
presentation_74,16,360,640,title,159,22,322,32
presentation_74,16,360,640,table,3,74,635,227
presentation_74,7,360,640,title,11,53,333,27
presentation_74,7,360,640,text box,12,274,281,62
presentation_74,7,360,640,picture,257,76,382,281
presentation_74,7,360,640,picture,259,33,380,308
presentation_74,17,360,640,title,4,7,526,39
presentation_74,30,360,640,title,69,23,502,38
presentation_74,30,360,640,picture,0,61,639,298
presentation_74,33,360,640,title,53,22,534,38
presentation_74,33,360,640,chart,234,64,135,293
presentation_74,27,360,640,title,126,21,387,35
presentation_74,27,360,640,text box,80,165,304,61
presentation_74,27,360,640,picture,417,104,167,203
presentation_74,1,360,640,picture,79,146,475,110
presentation_74,1,360,640,text box,39,271,563,49
presentation_74,12,360,640,picture,41,4,531,352
presentation_74,39,360,640,title,104,22,433,38
presentation_74,39,360,640,text box,232,195,388,101
presentation_74,39,360,640,text box,237,87,73,57
presentation_74,14,360,640,text box,159,165,323,32
presentation_74,28,360,640,text box,43,117,330,21
presentation_74,28,360,640,text box,43,274,316,18
presentation_74,28,360,640,text box,37,327,559,20
presentation_74,28,360,640,text box,43,157,277,18
presentation_74,28,360,640,text box,42,196,210,18
presentation_74,28,360,640,title,229,23,181,31
presentation_74,28,360,640,text box,43,235,188,19
presentation_74,20,360,640,title,159,22,322,32
presentation_74,20,360,640,table,3,78,635,226
presentation_74,41,360,640,title,104,22,433,38
presentation_74,41,360,640,text box,232,195,390,101
presentation_74,41,360,640,text box,231,165,393,134
presentation_74,41,360,640,text box,237,88,73,57
presentation_74,47,360,640,text box,45,202,476,18
presentation_74,47,360,640,picture,63,55,505,124
presentation_74,47,360,640,text box,45,283,345,17
presentation_74,47,360,640,title,237,24,166,33
presentation_74,47,360,640,text box,43,256,280,18
presentation_74,47,360,640,text box,43,229,392,18
presentation_74,35,360,640,title,104,22,432,38
presentation_74,35,360,640,text box,227,155,407,151
presentation_74,35,360,640,text box,231,82,74,56
presentation_74,35,360,640,text box,228,190,404,116
presentation_74,22,360,640,title,0,5,431,44
presentation_74,22,360,640,picture,6,51,631,308
presentation_74,6,360,640,picture,0,1,254,150
presentation_74,6,360,640,title,87,184,462,38
presentation_74,6,360,640,picture,272,225,170,131
presentation_74,38,360,640,title,104,22,433,38
presentation_74,38,360,640,text box,235,197,376,98
presentation_74,38,360,640,text box,236,166,380,132
presentation_74,38,360,640,text box,237,87,73,57
presentation_74,15,360,640,picture,2,65,637,294
presentation_74,15,360,640,title,159,23,322,30
presentation_74,15,360,640,picture,3,71,635,231
presentation_74,43,360,640,title,237,23,166,35
presentation_74,43,360,640,picture,66,57,504,128
presentation_74,2,360,640,title,311,11,298,33
presentation_74,18,360,640,title,159,23,322,31
presentation_74,3,360,640,picture,0,0,640,358
presentation_74,36,360,640,title,104,22,432,38
presentation_74,36,360,640,text box,220,188,413,119
presentation_74,36,360,640,text box,220,155,412,151
presentation_74,36,360,640,text box,230,82,74,57
presentation_74,36,360,640,chart,6,82,203,241
presentation_74,11,360,640,picture,129,0,476,356
presentation_74,44,360,640,picture,67,56,501,123
presentation_74,44,360,640,text box,44,202,478,19
presentation_74,44,360,640,title,237,24,166,33
presentation_74,44,360,640,picture,66,22,503,160
presentation_74,40,360,640,title,104,22,433,38
presentation_74,40,360,640,text box,231,165,393,133
presentation_74,40,360,640,text box,231,197,391,99
presentation_74,40,360,640,text box,237,88,73,57
presentation_74,34,360,640,title,46,25,548,31
presentation_74,34,360,640,picture,309,63,143,286
presentation_74,25,360,640,title,159,22,322,32
presentation_74,25,360,640,table,3,73,635,229
presentation_74,24,360,640,picture,0,41,640,318
presentation_74,24,360,640,title,0,6,418,41
presentation_74,24,360,640,picture,0,5,640,354
presentation_74,13,360,640,chart,144,197,378,140
presentation_74,13,360,640,picture,154,4,364,184
presentation_74,13,360,640,chart,104,195,416,143
presentation_74,13,360,640,text box,74,343,489,14
presentation_74,26,360,640,title,1,7,329,39
presentation_74,48,360,640,text box,45,202,476,18
presentation_74,48,360,640,picture,64,55,505,124
presentation_74,48,360,640,text box,45,283,346,17
presentation_74,48,360,640,text box,45,309,356,18
presentation_74,48,360,640,title,237,24,166,33
presentation_74,48,360,640,text box,43,229,391,18
presentation_74,48,360,640,text box,44,256,279,18
presentation_74,48,360,640,picture,63,21,506,161
presentation_74,9,360,640,picture,129,2,448,356
presentation_74,49,360,640,picture,55,158,525,94
presentation_74,49,360,640,text box,38,272,565,49
presentation_74,49,360,640,text box,77,107,486,29
presentation_74,49,360,640,text box,136,41,368,92
presentation_74,31,360,640,picture,0,1,639,321
presentation_74,31,360,640,text box,61,326,522,22
presentation_74,23,360,640,title,159,22,322,32
presentation_74,23,360,640,table,3,74,635,227
presentation_74,21,360,640,title,2,7,612,41
presentation_74,21,360,640,picture,195,144,225,215
presentation_74,4,360,640,title,296,8,337,39
presentation_74,4,360,640,picture,175,68,462,291
presentation_74,5,360,640,picture,0,0,252,174
presentation_74,5,360,640,picture,2,176,262,172
presentation_74,5,360,640,picture,263,0,276,164
presentation_74,45,360,640,text box,44,202,478,18
presentation_74,45,360,640,picture,65,56,504,122
presentation_74,45,360,640,title,237,24,166,33
presentation_74,45,360,640,text box,43,229,394,18
presentation_74,45,360,640,picture,64,22,505,160
presentation_74,29,360,640,title,72,23,496,38
presentation_74,29,360,640,picture,1,61,638,298
presentation_74,8,360,640,text box,12,274,281,62
presentation_74,8,360,640,picture,250,3,387,355
presentation_74,8,360,640,title,10,53,333,28
presentation_74,19,360,640,picture,0,0,640,359
presentation_74,19,360,640,title,0,5,342,42
presentation_74,19,360,640,picture,205,4,434,353
presentation_74,42,360,640,title,104,22,433,37
presentation_74,46,360,640,text box,45,202,476,18
presentation_74,46,360,640,picture,58,54,509,126
presentation_74,46,360,640,title,237,24,166,33
presentation_74,46,360,640,text box,43,256,281,18
presentation_74,46,360,640,text box,41,229,399,18
presentation_74,32,360,640,text box,43,176,269,20
presentation_74,32,360,640,title,201,23,240,30
presentation_74,32,360,640,text box,44,216,307,19
