Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_46,10,360,640,picture,226,86,189,185
presentation_46,10,360,640,text box,6,7,169,43
presentation_46,37,360,640,table,233,94,401,256
presentation_46,37,360,640,title,77,19,487,33
presentation_46,37,360,640,text box,18,129,97,45
presentation_46,37,360,640,text box,17,82,207,21
presentation_46,16,360,640,picture,214,75,212,210
presentation_46,16,360,640,chart,7,225,192,123
presentation_46,16,360,640,text box,7,8,255,64
presentation_46,17,360,640,picture,2,2,636,357
presentation_46,30,360,640,title,48,18,545,34
presentation_46,30,360,640,picture,34,90,576,181
presentation_46,33,360,640,picture,0,0,639,357
presentation_46,27,360,640,title,49,18,542,34
presentation_46,1,360,640,title,18,103,258,66
presentation_46,1,360,640,text box,19,181,467,24
presentation_46,1,360,640,text box,17,244,509,19
presentation_46,12,360,640,picture,213,77,214,207
presentation_46,12,360,640,chart,7,223,193,128
presentation_46,12,360,640,text box,6,7,169,43
presentation_46,39,360,640,table,233,92,402,259
presentation_46,39,360,640,title,77,19,488,33
presentation_46,39,360,640,text box,17,273,96,46
presentation_46,39,360,640,text box,18,130,97,44
presentation_46,39,360,640,text box,17,82,213,21
presentation_46,14,360,640,chart,5,226,194,121
presentation_46,14,360,640,text box,7,8,256,65
presentation_46,14,360,640,picture,214,76,212,210
presentation_46,14,360,640,text box,0,167,205,26
presentation_46,28,360,640,title,49,18,543,35
presentation_46,28,360,640,picture,130,73,343,284
presentation_46,20,360,640,text box,28,96,458,23
presentation_46,20,360,640,title,148,19,343,35
presentation_46,41,360,640,title,71,18,499,33
presentation_46,41,360,640,table,230,95,395,204
presentation_46,41,360,640,text box,17,82,207,21
presentation_46,41,360,640,text box,16,201,104,44
presentation_46,41,360,640,text box,18,127,78,47
presentation_46,47,360,640,text box,19,171,272,48
presentation_46,47,360,640,title,19,101,264,71
presentation_46,47,360,640,text box,417,119,146,98
presentation_46,22,360,640,text box,28,95,459,48
presentation_46,22,360,640,text box,28,169,541,47
presentation_46,22,360,640,title,147,19,344,36
presentation_46,6,360,640,title,92,24,456,35
presentation_46,6,360,640,picture,39,82,555,270
presentation_46,38,360,640,table,230,89,405,218
presentation_46,38,360,640,title,77,19,487,33
presentation_46,38,360,640,text box,17,201,96,45
presentation_46,38,360,640,text box,17,82,207,21
presentation_46,38,360,640,text box,17,129,93,43
presentation_46,15,360,640,picture,214,77,213,207
presentation_46,15,360,640,chart,7,225,192,123
presentation_46,15,360,640,text box,7,8,255,64
presentation_46,43,360,640,title,166,145,308,76
presentation_46,2,360,640,picture,1,4,523,353
presentation_46,18,360,640,picture,211,67,218,221
presentation_46,3,360,640,picture,7,1,621,355
presentation_46,51,360,640,title,71,18,500,34
presentation_46,51,360,640,table,232,88,403,269
presentation_46,36,360,640,text box,13,125,425,23
presentation_46,36,360,640,text box,12,294,550,22
presentation_46,36,360,640,text box,11,254,470,19
presentation_46,36,360,640,title,182,19,276,31
presentation_46,36,360,640,text box,12,209,339,21
presentation_46,36,360,640,text box,11,168,321,20
presentation_46,11,360,640,chart,7,224,193,127
presentation_46,11,360,640,picture,214,76,212,209
presentation_46,11,360,640,text box,6,7,169,43
presentation_46,44,360,640,title,160,18,320,38
presentation_46,44,360,640,text box,11,125,451,23
presentation_46,44,360,640,text box,14,167,516,23
presentation_46,44,360,640,text box,14,294,499,23
presentation_46,44,360,640,text box,9,252,577,21
presentation_46,40,360,640,table,232,88,403,268
presentation_46,40,360,640,title,71,18,500,34
presentation_46,40,360,640,text box,18,129,97,46
presentation_46,40,360,640,text box,17,82,207,21
presentation_46,34,360,640,picture,42,13,540,344
presentation_46,25,360,640,text box,30,171,540,70
presentation_46,25,360,640,text box,30,271,481,73
presentation_46,25,360,640,text box,28,95,459,48
presentation_46,25,360,640,title,147,19,344,36
presentation_46,24,360,640,text box,29,170,539,72
presentation_46,24,360,640,text box,28,95,459,48
presentation_46,24,360,640,text box,28,271,425,47
presentation_46,24,360,640,title,147,19,344,36
presentation_46,13,360,640,chart,4,227,197,119
presentation_46,13,360,640,text box,7,8,256,65
presentation_46,13,360,640,picture,214,76,213,209
