Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_6,10,360,640,picture,15,78,585,175
presentation_6,10,360,640,title,10,47,456,20
presentation_6,16,360,640,text box,12,279,569,29
presentation_6,16,360,640,text box,10,92,591,30
presentation_6,16,360,640,text box,13,229,545,28
presentation_6,16,360,640,text box,13,142,519,31
presentation_6,16,360,640,title,11,47,245,20
presentation_6,16,360,640,text box,12,192,536,16
presentation_6,7,360,640,text box,9,92,587,29
presentation_6,7,360,640,text box,11,141,568,28
presentation_6,7,360,640,text box,8,25,566,43
presentation_6,7,360,640,title,8,25,566,43
presentation_6,17,360,640,text box,28,165,95,64
presentation_6,17,360,640,text box,481,166,103,62
presentation_6,17,360,640,text box,240,167,130,60
presentation_6,17,360,640,text box,12,47,541,21
presentation_6,17,360,640,picture,240,167,130,60
presentation_6,17,360,640,title,12,47,541,21
presentation_6,1,360,640,text box,82,201,451,29
presentation_6,1,360,640,text box,121,249,374,34
presentation_6,1,360,640,text box,11,122,507,43
presentation_6,1,360,640,picture,7,287,50,50
presentation_6,12,360,640,text box,13,88,510,32
presentation_6,12,360,640,title,10,48,267,19
presentation_6,14,360,640,picture,122,84,390,245
presentation_6,14,360,640,title,10,48,213,19
presentation_6,20,360,640,text box,12,89,551,28
presentation_6,20,360,640,title,12,47,446,22
presentation_6,20,360,640,chart,48,138,425,169
presentation_6,6,360,640,title,13,47,505,20
presentation_6,15,360,640,text box,11,93,590,57
presentation_6,15,360,640,text box,11,250,593,43
presentation_6,15,360,640,text box,10,172,587,56
presentation_6,15,360,640,title,12,47,511,21
presentation_6,2,360,640,picture,110,85,402,262
presentation_6,18,360,640,chart,59,84,453,255
presentation_6,18,360,640,title,13,48,539,20
presentation_6,3,360,640,text box,3,101,131,31
presentation_6,3,360,640,title,11,27,167,50
presentation_6,11,360,640,title,10,48,267,19
presentation_6,11,360,640,text box,12,88,547,16
presentation_6,13,360,640,chart,128,129,350,197
presentation_6,13,360,640,text box,10,88,576,30
presentation_6,13,360,640,title,10,48,267,19
presentation_6,9,360,640,picture,16,78,583,175
presentation_6,9,360,640,title,10,47,456,20
presentation_6,21,360,640,text box,12,279,569,29
presentation_6,21,360,640,text box,10,92,591,30
presentation_6,21,360,640,text box,13,229,545,28
presentation_6,21,360,640,text box,13,142,519,31
presentation_6,21,360,640,title,11,47,245,20
presentation_6,21,360,640,text box,12,192,536,16
presentation_6,4,360,640,text box,49,164,57,58
presentation_6,4,360,640,text box,192,166,229,33
presentation_6,4,360,640,text box,192,165,229,55
presentation_6,5,360,640,title,11,47,449,21
presentation_6,5,360,640,diagram,325,86,133,250
presentation_6,5,360,640,diagram,167,85,292,249
presentation_6,8,360,640,title,11,48,364,20
presentation_6,8,360,640,picture,14,75,587,166
presentation_6,19,360,640,picture,15,221,164,118
presentation_6,19,360,640,title,11,46,448,22
presentation_6,19,360,640,text box,187,219,429,117
presentation_6,19,360,640,text box,13,90,151,12
