Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_53,10,360,640,picture,231,220,102,96
presentation_53,10,360,640,title,164,58,311,23
presentation_53,10,360,640,picture,386,199,105,67
presentation_53,10,360,640,text box,75,333,157,16
presentation_53,10,360,640,picture,90,123,241,190
presentation_53,10,360,640,picture,335,272,222,61
presentation_53,16,360,640,text box,99,87,215,19
presentation_53,16,360,640,title,99,39,221,25
presentation_53,16,360,640,text box,370,275,177,29
presentation_53,16,360,640,picture,373,82,171,181
presentation_53,7,360,640,picture,100,167,424,183
presentation_53,7,360,640,text box,168,37,300,112
presentation_53,17,360,640,text box,99,87,215,18
presentation_53,17,360,640,title,98,39,221,25
presentation_53,17,360,640,text box,370,275,177,29
presentation_53,17,360,640,text box,98,110,189,16
presentation_53,17,360,640,picture,373,82,171,181
presentation_53,1,360,640,text box,139,218,371,38
presentation_53,1,360,640,picture,236,11,159,133
presentation_53,12,360,640,picture,231,220,102,96
presentation_53,12,360,640,title,164,58,311,22
presentation_53,12,360,640,picture,386,199,105,67
presentation_53,12,360,640,picture,90,123,241,190
presentation_53,12,360,640,text box,75,333,157,16
presentation_53,12,360,640,picture,335,273,222,61
presentation_53,12,360,640,picture,360,111,159,71
presentation_53,14,360,640,diagram,109,40,429,291
presentation_53,14,360,640,text box,261,45,128,64
presentation_53,20,360,640,title,99,39,221,25
presentation_53,20,360,640,text box,370,275,177,29
presentation_53,20,360,640,text box,98,131,237,59
presentation_53,20,360,640,text box,98,236,199,39
presentation_53,20,360,640,text box,98,109,189,17
presentation_53,20,360,640,text box,98,194,248,36
presentation_53,20,360,640,picture,373,82,171,181
presentation_53,20,360,640,text box,99,87,213,18
presentation_53,22,360,640,text box,330,60,220,153
presentation_53,22,360,640,text box,377,317,128,29
presentation_53,22,360,640,picture,87,10,217,346
presentation_53,6,360,640,picture,102,167,422,183
presentation_53,6,360,640,text box,168,37,300,112
presentation_53,15,360,640,picture,373,82,171,181
presentation_53,15,360,640,text box,370,275,177,29
presentation_53,15,360,640,title,98,38,222,25
presentation_53,18,360,640,title,99,39,221,25
presentation_53,18,360,640,text box,370,275,177,29
presentation_53,18,360,640,text box,98,109,189,17
presentation_53,18,360,640,picture,373,82,171,181
presentation_53,18,360,640,text box,99,131,229,60
presentation_53,18,360,640,text box,99,87,213,18
presentation_53,3,360,640,text box,139,218,371,38
presentation_53,3,360,640,picture,236,11,159,133
presentation_53,11,360,640,picture,231,220,101,95
presentation_53,11,360,640,title,164,58,311,22
presentation_53,11,360,640,picture,386,199,105,67
presentation_53,11,360,640,picture,91,122,241,191
presentation_53,11,360,640,picture,360,111,159,71
presentation_53,24,360,640,text box,330,60,220,153
presentation_53,24,360,640,text box,377,317,127,29
presentation_53,24,360,640,picture,87,9,217,346
presentation_53,13,360,640,title,164,58,311,22
presentation_53,13,360,640,picture,231,220,101,95
presentation_53,13,360,640,picture,386,199,105,67
presentation_53,13,360,640,picture,91,122,241,191
presentation_53,13,360,640,picture,336,273,221,61
presentation_53,13,360,640,picture,360,111,159,71
presentation_53,9,360,640,title,164,58,311,22
presentation_53,9,360,640,picture,231,220,101,95
presentation_53,9,360,640,picture,386,199,105,67
presentation_53,9,360,640,picture,91,122,241,191
presentation_53,9,360,640,picture,360,111,159,71
presentation_53,23,360,640,text box,330,60,220,153
presentation_53,23,360,640,text box,377,317,127,29
presentation_53,23,360,640,picture,86,9,219,347
presentation_53,21,360,640,text box,370,274,177,30
presentation_53,21,360,640,title,99,39,221,25
presentation_53,21,360,640,text box,98,131,236,60
presentation_53,21,360,640,text box,98,109,189,17
presentation_53,21,360,640,picture,373,82,171,180
presentation_53,21,360,640,text box,99,87,213,18
presentation_53,21,360,640,text box,97,236,201,17
presentation_53,21,360,640,text box,97,280,231,56
presentation_53,21,360,640,text box,98,195,247,36
presentation_53,21,360,640,text box,97,279,231,16
presentation_53,4,360,640,text box,93,88,219,181
presentation_53,4,360,640,title,99,36,126,21
presentation_53,4,360,640,text box,335,313,177,30
presentation_53,4,360,640,schematic diagram,328,71,229,242
presentation_53,4,360,640,diagram,329,73,228,244
presentation_53,5,360,640,text box,262,121,251,112
presentation_53,5,360,640,diagram,91,37,152,300
presentation_53,8,360,640,picture,102,167,422,183
presentation_53,8,360,640,text box,168,37,300,112
presentation_53,19,360,640,text box,98,130,237,62
presentation_53,19,360,640,title,99,39,221,25
presentation_53,19,360,640,text box,370,275,177,29
presentation_53,19,360,640,text box,98,193,248,39
presentation_53,19,360,640,text box,98,109,189,17
presentation_53,19,360,640,text box,99,87,213,18
presentation_53,19,360,640,picture,373,82,171,181
