Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_62,10,360,640,text box,47,97,289,63
presentation_62,10,360,640,title,46,36,278,32
presentation_62,10,360,640,picture,471,128,158,147
presentation_62,10,360,640,text box,154,336,286,21
presentation_62,10,360,640,footer,1,336,90,19
presentation_62,10,360,640,picture,391,22,248,88
presentation_62,10,360,640,text box,46,166,271,80
presentation_62,16,360,640,text box,47,219,512,94
presentation_62,16,360,640,title,47,38,143,25
presentation_62,16,360,640,text box,46,170,331,20
presentation_62,16,360,640,text box,46,118,524,23
presentation_62,16,360,640,footer,1,336,90,19
presentation_62,16,360,640,text box,154,338,286,19
presentation_62,7,360,640,text box,46,184,388,54
presentation_62,7,360,640,title,46,37,209,27
presentation_62,7,360,640,text box,45,118,443,60
presentation_62,7,360,640,text box,47,271,451,18
presentation_62,7,360,640,footer,1,337,89,18
presentation_62,7,360,640,text box,46,245,299,20
presentation_62,7,360,640,text box,50,295,522,20
presentation_62,7,360,640,text box,46,94,418,19
presentation_62,7,360,640,text box,155,339,285,19
presentation_62,17,360,640,title,140,129,363,72
presentation_62,17,360,640,picture,21,2,600,357
presentation_62,1,360,640,text box,231,187,175,87
presentation_62,1,360,640,title,121,77,397,102
presentation_62,1,360,640,picture,448,230,139,53
presentation_62,1,360,640,picture,24,186,161,88
presentation_62,1,360,640,picture,448,183,155,39
presentation_62,1,360,640,footer,1,336,90,19
presentation_62,12,360,640,text box,46,95,495,66
presentation_62,12,360,640,title,46,36,294,31
presentation_62,12,360,640,text box,45,165,503,102
presentation_62,12,360,640,text box,47,273,514,19
presentation_62,12,360,640,footer,1,336,90,19
presentation_62,12,360,640,text box,154,338,287,19
presentation_62,14,360,640,text box,49,164,485,63
presentation_62,14,360,640,text box,46,237,458,77
presentation_62,14,360,640,title,47,37,96,27
presentation_62,14,360,640,text box,46,98,314,60
presentation_62,14,360,640,footer,1,336,90,19
presentation_62,14,360,640,text box,154,338,286,19
presentation_62,6,360,640,title,46,36,292,32
presentation_62,6,360,640,text box,46,96,465,20
presentation_62,6,360,640,text box,48,267,485,42
presentation_62,6,360,640,text box,46,214,321,19
presentation_62,6,360,640,text box,47,241,493,20
presentation_62,6,360,640,footer,1,336,89,19
presentation_62,6,360,640,text box,154,338,286,19
presentation_62,15,360,640,text box,47,207,456,56
presentation_62,15,360,640,title,46,36,185,32
presentation_62,15,360,640,text box,48,151,485,20
presentation_62,15,360,640,text box,46,96,398,22
presentation_62,15,360,640,text box,46,271,466,21
presentation_62,15,360,640,text box,46,178,371,20
presentation_62,15,360,640,footer,1,336,89,19
presentation_62,15,360,640,text box,48,122,470,21
presentation_62,2,360,640,text box,47,237,350,41
presentation_62,2,360,640,text box,45,125,400,77
presentation_62,2,360,640,text box,46,96,274,22
presentation_62,2,360,640,title,45,38,127,26
presentation_62,2,360,640,text box,45,208,201,21
presentation_62,2,360,640,footer,2,336,89,19
presentation_62,2,360,640,picture,385,28,254,241
presentation_62,3,360,640,text box,45,259,482,56
presentation_62,3,360,640,text box,45,117,517,36
presentation_62,3,360,640,text box,44,158,458,71
presentation_62,3,360,640,footer,1,336,89,20
presentation_62,11,360,640,text box,46,178,195,57
presentation_62,11,360,640,text box,46,97,208,73
presentation_62,11,360,640,text box,47,241,195,74
presentation_62,11,360,640,title,46,38,158,26
presentation_62,11,360,640,footer,1,336,89,19
presentation_62,11,360,640,picture,311,4,194,334
presentation_62,11,360,640,text box,153,338,289,19
presentation_62,13,360,640,title,46,38,139,29
presentation_62,13,360,640,text box,47,143,389,18
presentation_62,13,360,640,text box,46,214,425,18
presentation_62,13,360,640,text box,46,190,338,18
presentation_62,13,360,640,text box,45,165,461,19
presentation_62,13,360,640,footer,2,336,89,18
presentation_62,13,360,640,text box,47,94,499,19
presentation_62,13,360,640,text box,47,296,334,18
presentation_62,13,360,640,text box,154,338,286,19
presentation_62,13,360,640,text box,48,119,421,18
presentation_62,9,360,640,title,46,35,380,33
presentation_62,9,360,640,text box,47,275,522,39
presentation_62,9,360,640,text box,48,247,515,21
presentation_62,9,360,640,picture,428,90,195,125
presentation_62,9,360,640,text box,47,151,291,61
presentation_62,9,360,640,text box,47,220,433,20
presentation_62,9,360,640,text box,46,124,283,19
presentation_62,9,360,640,text box,46,98,198,19
presentation_62,9,360,640,footer,1,336,89,19
presentation_62,9,360,640,text box,155,338,286,19
presentation_62,4,360,640,text box,48,267,484,43
presentation_62,4,360,640,title,45,35,421,31
presentation_62,4,360,640,text box,46,98,198,19
presentation_62,4,360,640,text box,46,241,338,20
presentation_62,4,360,640,footer,1,336,89,18
presentation_62,4,360,640,text box,45,152,387,80
presentation_62,4,360,640,text box,45,125,458,20
presentation_62,4,360,640,text box,154,338,286,19
presentation_62,5,360,640,title,46,36,280,31
presentation_62,5,360,640,text box,46,96,222,70
presentation_62,5,360,640,text box,46,174,462,34
presentation_62,5,360,640,picture,424,42,152,108
presentation_62,5,360,640,text box,47,224,490,25
presentation_62,5,360,640,footer,2,336,89,19
presentation_62,5,360,640,text box,47,273,446,20
presentation_62,5,360,640,text box,154,338,287,19
presentation_62,8,360,640,picture,152,79,332,247
presentation_62,8,360,640,title,46,37,209,27
presentation_62,8,360,640,footer,1,336,90,19
