Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_43,10,360,640,picture,59,27,557,261
presentation_43,16,360,640,diagram,86,46,502,291
presentation_43,16,360,640,diagram,85,69,494,265
presentation_43,7,360,640,text box,76,139,489,24
presentation_43,7,360,640,text box,78,31,515,24
presentation_43,7,360,640,text box,77,246,439,24
presentation_43,17,360,640,title,95,28,173,21
presentation_43,17,360,640,title,372,29,186,21
presentation_43,17,360,640,picture,337,105,262,221
presentation_43,1,360,640,text box,92,253,452,60
presentation_43,1,360,640,text box,93,63,384,128
presentation_43,12,360,640,text box,84,82,477,26
presentation_43,12,360,640,text box,83,139,381,23
presentation_43,14,360,640,text box,339,140,267,26
presentation_43,14,360,640,text box,338,205,210,26
presentation_43,14,360,640,text box,337,173,195,25
presentation_43,14,360,640,text box,338,238,148,21
presentation_43,14,360,640,title,86,27,183,26
presentation_43,20,360,640,picture,47,4,588,352
presentation_43,22,360,640,picture,64,0,463,358
presentation_43,6,360,640,text box,121,111,439,28
presentation_43,15,360,640,text box,130,31,430,42
presentation_43,15,360,640,text box,106,270,470,67
presentation_43,15,360,640,text box,101,174,503,69
presentation_43,15,360,640,text box,69,174,536,71
presentation_43,15,360,640,picture,66,267,45,48
presentation_43,15,360,640,text box,107,103,449,44
presentation_43,15,360,640,text box,71,103,481,44
presentation_43,2,360,640,title,363,51,178,25
presentation_43,2,360,640,title,73,49,145,30
presentation_43,2,360,640,picture,332,152,272,131
presentation_43,18,360,640,text box,64,30,164,107
presentation_43,18,360,640,chart,68,10,567,333
presentation_43,3,360,640,picture,441,182,192,171
presentation_43,3,360,640,picture,50,7,387,348
presentation_43,11,360,640,picture,64,0,464,358
presentation_43,24,360,640,title,60,36,457,34
presentation_43,24,360,640,text box,55,101,554,214
presentation_43,24,360,640,text box,63,107,248,23
presentation_43,13,360,640,title,235,55,208,67
presentation_43,13,360,640,picture,43,56,216,300
presentation_43,26,360,640,picture,5,8,612,339
presentation_43,9,360,640,text box,77,104,442,28
presentation_43,9,360,640,text box,78,175,411,33
presentation_43,9,360,640,text box,76,245,110,34
presentation_43,23,360,640,text box,101,107,408,129
presentation_43,21,360,640,text box,81,62,449,70
presentation_43,21,360,640,text box,80,274,460,63
presentation_43,21,360,640,text box,89,16,404,35
presentation_43,21,360,640,text box,79,146,393,111
presentation_43,4,360,640,picture,60,15,204,113
presentation_43,5,360,640,picture,119,39,143,137
presentation_43,8,360,640,text box,82,169,215,25
presentation_43,8,360,640,text box,82,112,217,27
presentation_43,8,360,640,picture,333,154,271,128
presentation_43,8,360,640,text box,99,276,88,21
presentation_43,8,360,640,text box,81,61,138,22
presentation_43,8,360,640,text box,81,223,214,25
presentation_43,19,360,640,diagram,77,5,540,322
