Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_23,10,360,640,text box,25,70,403,60
presentation_23,10,360,640,text box,26,168,462,117
presentation_23,16,360,640,picture,23,175,269,182
presentation_23,16,360,640,picture,300,187,251,172
presentation_23,16,360,640,picture,71,2,249,171
presentation_23,16,360,640,picture,327,2,271,183
presentation_23,7,360,640,title,25,50,276,20
presentation_23,7,360,640,text box,28,222,508,58
presentation_23,7,360,640,text box,25,182,316,16
presentation_23,7,360,640,text box,28,263,239,16
presentation_23,7,360,640,text box,25,102,517,37
presentation_23,17,360,640,picture,0,1,639,358
presentation_23,1,360,640,text box,259,276,125,69
presentation_23,1,360,640,text box,457,277,122,67
presentation_23,1,360,640,text box,62,277,128,67
presentation_23,12,360,640,text box,24,132,465,63
presentation_23,12,360,640,text box,24,219,389,66
presentation_23,12,360,640,picture,387,198,225,160
presentation_23,12,360,640,picture,8,25,215,102
presentation_23,12,360,640,picture,347,0,249,169
presentation_23,14,360,640,text box,24,177,288,49
presentation_23,14,360,640,text box,24,106,299,50
presentation_23,14,360,640,text box,23,246,319,85
presentation_23,14,360,640,picture,358,83,279,225
presentation_23,20,360,640,picture,56,86,488,249
presentation_23,22,360,640,picture,4,6,634,352
presentation_23,22,360,640,picture,7,7,509,349
presentation_23,6,360,640,picture,0,2,637,357
presentation_23,6,360,640,text box,23,42,399,38
presentation_23,15,360,640,picture,15,153,232,187
presentation_23,15,360,640,picture,388,28,249,328
presentation_23,2,360,640,chart,30,61,586,231
presentation_23,2,360,640,title,447,67,153,19
presentation_23,2,360,640,title,34,67,326,19
presentation_23,18,360,640,text box,247,232,142,48
presentation_23,3,360,640,text box,20,18,491,299
presentation_23,3,360,640,text box,20,15,616,301
presentation_23,11,360,640,chart,29,61,587,232
presentation_23,11,360,640,title,447,68,153,19
presentation_23,13,360,640,text box,24,131,297,71
presentation_23,13,360,640,picture,351,109,219,244
presentation_23,13,360,640,text box,23,220,306,85
presentation_23,13,360,640,title,23,41,468,42
presentation_23,13,360,640,picture,345,109,285,244
presentation_23,13,360,640,text box,561,345,72,9
presentation_23,9,360,640,chart,75,1,427,353
presentation_23,9,360,640,title,487,29,126,20
presentation_23,21,360,640,picture,6,7,622,347
presentation_23,4,360,640,text box,18,27,491,291
presentation_23,4,360,640,text box,536,200,83,71
presentation_23,5,360,640,text box,542,176,79,139
presentation_23,5,360,640,text box,19,24,492,296
presentation_23,8,360,640,text box,26,267,439,59
presentation_23,8,360,640,text box,24,196,475,54
presentation_23,8,360,640,title,119,29,494,19
presentation_23,19,360,640,picture,0,6,640,351
