Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_18,10,360,640,text box,114,133,455,98
presentation_18,16,360,640,text box,55,304,523,52
presentation_18,16,360,640,text box,220,123,126,30
presentation_18,16,360,640,text box,219,189,220,29
presentation_18,7,360,640,picture,267,65,323,227
presentation_18,7,360,640,text box,37,115,157,102
presentation_18,17,360,640,text box,123,20,471,45
presentation_18,30,360,640,title,45,38,233,29
presentation_18,30,360,640,text box,43,151,200,48
presentation_18,30,360,640,text box,43,233,539,75
presentation_18,30,360,640,text box,46,98,54,17
presentation_18,30,360,640,text box,45,232,545,21
presentation_18,27,360,640,picture,71,3,500,354
presentation_18,27,360,640,picture,130,4,454,354
presentation_18,1,360,640,title,89,98,462,78
presentation_18,1,360,640,text box,49,199,543,20
presentation_18,1,360,640,picture,455,319,70,38
presentation_18,12,360,640,table,59,92,517,127
presentation_18,14,360,640,text box,104,129,473,78
presentation_18,14,360,640,text box,103,187,204,21
presentation_18,14,360,640,text box,104,130,473,21
presentation_18,28,360,640,picture,482,142,81,106
presentation_18,28,360,640,picture,205,203,163,104
presentation_18,28,360,640,picture,578,10,46,124
presentation_18,28,360,640,title,42,153,251,29
presentation_18,28,360,640,text box,378,210,77,41
presentation_18,20,360,640,text box,60,19,471,104
presentation_18,20,360,640,text box,62,245,543,20
presentation_18,20,360,640,text box,228,151,225,18
presentation_18,20,360,640,text box,61,193,294,21
presentation_18,20,360,640,text box,61,295,399,20
presentation_18,22,360,640,title,16,30,133,30
presentation_18,6,360,640,title,136,41,328,25
presentation_18,6,360,640,picture,45,104,577,215
presentation_18,6,360,640,picture,47,148,213,140
presentation_18,15,360,640,text box,176,165,265,29
presentation_18,18,360,640,text box,123,21,471,45
presentation_18,18,360,640,text box,123,130,366,20
presentation_18,18,360,640,text box,123,187,101,20
presentation_18,3,360,640,text box,84,221,494,43
presentation_18,3,360,640,picture,93,12,477,150
presentation_18,11,360,640,text box,68,165,494,29
presentation_18,25,360,640,text box,36,158,581,29
presentation_18,24,360,640,text box,61,144,535,68
presentation_18,24,360,640,text box,61,90,513,21
presentation_18,24,360,640,text box,61,288,254,20
presentation_18,24,360,640,text box,61,241,108,20
presentation_18,24,360,640,title,61,35,145,21
presentation_18,13,360,640,text box,58,32,525,43
presentation_18,13,360,640,text box,58,286,385,20
presentation_18,13,360,640,text box,59,196,268,20
presentation_18,13,360,640,text box,58,241,120,20
presentation_18,26,360,640,diagram,374,157,219,159
presentation_18,26,360,640,diagram,73,110,226,203
presentation_18,9,360,640,picture,248,9,348,306
presentation_18,9,360,640,text box,42,114,159,102
presentation_18,31,360,640,text box,206,127,199,58
presentation_18,31,360,640,text box,47,244,525,22
presentation_18,23,360,640,text box,79,127,494,50
presentation_18,23,360,640,text box,79,217,480,48
presentation_18,23,360,640,title,86,40,435,30
presentation_18,21,360,640,text box,83,13,490,90
presentation_18,21,360,640,text box,83,200,524,22
presentation_18,21,360,640,text box,83,150,178,18
presentation_18,21,360,640,text box,83,13,491,67
presentation_18,21,360,640,text box,84,254,488,20
presentation_18,4,360,640,table,61,2,515,351
presentation_18,5,360,640,title,47,38,106,27
presentation_18,5,360,640,text box,84,288,472,26
presentation_18,5,360,640,text box,159,222,322,24
presentation_18,5,360,640,text box,192,90,256,25
presentation_18,5,360,640,text box,214,156,211,24
presentation_18,29,360,640,picture,265,89,335,192
presentation_18,29,360,640,text box,24,157,183,29
presentation_18,8,360,640,text box,48,112,161,122
presentation_18,8,360,640,picture,266,44,335,273
presentation_18,19,360,640,text box,197,198,227,20
presentation_18,19,360,640,text box,110,74,365,45
presentation_18,32,360,640,text box,260,167,118,31
