Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_45,10,360,640,title,45,37,303,32
presentation_45,10,360,640,table,210,136,178,190
presentation_45,10,360,640,text box,45,97,323,21
presentation_45,16,360,640,title,45,37,311,32
presentation_45,16,360,640,text box,66,154,179,122
presentation_45,16,360,640,text box,70,120,104,20
presentation_45,7,360,640,title,46,37,207,33
presentation_45,17,360,640,title,45,37,311,32
presentation_45,17,360,640,text box,372,155,180,134
presentation_45,17,360,640,text box,67,155,178,121
presentation_45,17,360,640,text box,70,120,104,20
presentation_45,17,360,640,title,377,119,109,19
presentation_45,30,360,640,title,46,39,175,25
presentation_45,30,360,640,chart,325,90,276,174
presentation_45,30,360,640,chart,36,94,271,167
presentation_45,27,360,640,text box,46,98,531,58
presentation_45,27,360,640,text box,46,190,498,42
presentation_45,27,360,640,text box,48,265,539,39
presentation_45,27,360,640,title,46,38,284,29
presentation_45,1,360,640,text box,57,162,177,93
presentation_45,1,360,640,text box,58,296,109,25
presentation_45,1,360,640,title,59,86,524,35
presentation_45,12,360,640,title,46,38,190,27
presentation_45,12,360,640,picture,206,133,193,178
presentation_45,12,360,640,text box,45,97,306,21
presentation_45,14,360,640,title,46,38,190,27
presentation_45,14,360,640,text box,45,97,306,21
presentation_45,14,360,640,picture,206,133,192,207
presentation_45,14,360,640,text box,208,323,183,13
presentation_45,14,360,640,text box,46,193,75,8
presentation_45,14,360,640,text box,45,206,128,12
presentation_45,14,360,640,text box,45,177,96,13
presentation_45,28,360,640,text box,46,226,495,88
presentation_45,28,360,640,text box,46,96,248,105
presentation_45,28,360,640,title,46,38,121,31
presentation_45,20,360,640,chart,352,190,231,136
presentation_45,20,360,640,chart,38,128,230,117
presentation_45,20,360,640,title,47,37,261,32
presentation_45,20,360,640,chart,353,28,228,137
presentation_45,22,360,640,title,46,37,192,31
presentation_45,6,360,640,title,47,37,103,32
presentation_45,6,360,640,table,304,48,285,285
presentation_45,6,360,640,text box,69,185,93,20
presentation_45,6,360,640,text box,69,141,138,21
presentation_45,6,360,640,text box,69,232,158,19
presentation_45,6,360,640,text box,68,232,159,61
presentation_45,6,360,640,text box,71,275,89,22
presentation_45,15,360,640,title,46,38,190,27
presentation_45,15,360,640,text box,45,97,306,21
presentation_45,15,360,640,text box,423,158,131,29
presentation_45,15,360,640,text box,208,323,183,13
presentation_45,15,360,640,text box,46,193,75,8
presentation_45,15,360,640,text box,45,206,128,12
presentation_45,15,360,640,text box,45,177,95,13
presentation_45,15,360,640,chart,206,129,191,185
presentation_45,2,360,640,picture,62,150,90,96
presentation_45,2,360,640,title,47,38,146,31
presentation_45,2,360,640,picture,225,143,145,107
presentation_45,2,360,640,picture,58,143,517,106
presentation_45,2,360,640,picture,445,133,123,116
presentation_45,18,360,640,title,47,37,262,32
presentation_45,3,360,640,title,47,39,146,26
presentation_45,11,360,640,title,46,39,175,25
presentation_45,11,360,640,chart,36,94,270,168
presentation_45,11,360,640,chart,325,91,275,173
presentation_45,25,360,640,chart,316,92,273,167
presentation_45,25,360,640,chart,30,95,258,159
presentation_45,25,360,640,text box,356,280,202,27
presentation_45,25,360,640,text box,56,280,202,26
presentation_45,25,360,640,title,45,38,416,29
presentation_45,24,360,640,table,162,103,268,216
presentation_45,24,360,640,title,46,38,495,30
presentation_45,13,360,640,title,45,38,190,27
presentation_45,13,360,640,text box,45,97,306,21
presentation_45,13,360,640,picture,206,133,193,178
presentation_45,13,360,640,text box,46,193,75,8
presentation_45,13,360,640,text box,45,206,128,12
presentation_45,13,360,640,text box,45,177,96,13
presentation_45,26,360,640,picture,129,77,358,277
presentation_45,26,360,640,title,46,39,196,25
presentation_45,9,360,640,figure,367,189,187,58
presentation_45,9,360,640,title,46,37,208,33
presentation_45,9,360,640,text box,376,118,141,19
presentation_45,9,360,640,text box,71,120,204,18
presentation_45,9,360,640,diagram,72,176,199,97
presentation_45,23,360,640,title,46,36,192,32
presentation_45,23,360,640,text box,164,259,274,19
presentation_45,23,360,640,text box,199,220,215,16
presentation_45,23,360,640,picture,31,82,574,120
presentation_45,21,360,640,text box,48,98,538,124
presentation_45,21,360,640,title,45,39,228,25
presentation_45,21,360,640,text box,47,246,535,21
presentation_45,4,360,640,title,46,37,271,32
presentation_45,4,360,640,text box,237,280,155,24
presentation_45,5,360,640,title,47,37,204,32
presentation_45,29,360,640,text box,58,296,109,25
presentation_45,29,360,640,text box,45,243,78,16
presentation_45,29,360,640,text box,45,198,126,31
presentation_45,8,360,640,title,46,37,207,33
presentation_45,8,360,640,text box,71,121,204,18
presentation_45,8,360,640,picture,72,170,200,136
presentation_45,19,360,640,chart,37,128,230,118
presentation_45,19,360,640,chart,353,28,229,138
presentation_45,19,360,640,title,47,37,261,32
