Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_39,10,360,640,title,141,21,344,30
presentation_39,10,360,640,header,509,0,125,6
presentation_39,16,360,640,text box,103,202,427,112
presentation_39,16,360,640,title,155,15,325,26
presentation_39,16,360,640,picture,103,50,190,140
presentation_39,16,360,640,picture,324,52,202,138
presentation_39,7,360,640,title,142,21,342,27
presentation_39,17,360,640,title,141,22,344,27
presentation_39,17,360,640,text box,105,165,182,21
presentation_39,17,360,640,text box,107,192,292,21
presentation_39,17,360,640,text box,107,115,279,20
presentation_39,17,360,640,text box,106,141,131,20
presentation_39,17,360,640,text box,106,90,79,20
presentation_39,1,360,640,text box,150,213,334,41
presentation_39,1,360,640,text box,142,34,362,139
presentation_39,1,360,640,text box,241,263,152,35
presentation_39,1,360,640,picture,437,317,119,38
presentation_39,12,360,640,text box,103,202,427,112
presentation_39,12,360,640,title,155,15,325,26
presentation_39,12,360,640,picture,103,50,190,140
presentation_39,12,360,640,picture,324,52,202,138
presentation_39,14,360,640,text box,103,202,427,112
presentation_39,14,360,640,title,155,15,325,26
presentation_39,14,360,640,picture,103,50,190,140
presentation_39,14,360,640,picture,324,52,202,138
presentation_39,20,360,640,picture,438,317,119,39
presentation_39,20,360,640,text box,142,33,363,139
presentation_39,6,360,640,picture,348,198,177,118
presentation_39,6,360,640,picture,114,198,187,119
presentation_39,6,360,640,picture,346,50,183,125
presentation_39,6,360,640,picture,117,54,180,123
presentation_39,6,360,640,title,102,16,431,24
presentation_39,6,360,640,text box,137,180,136,10
presentation_39,6,360,640,text box,392,181,101,10
presentation_39,6,360,640,text box,138,324,137,9
presentation_39,15,360,640,text box,103,202,427,112
presentation_39,15,360,640,title,155,15,325,27
presentation_39,15,360,640,picture,324,52,202,138
presentation_39,15,360,640,picture,103,50,189,140
presentation_39,2,360,640,text box,270,86,266,191
presentation_39,2,360,640,title,122,11,397,57
presentation_39,2,360,640,picture,84,94,168,193
presentation_39,2,360,640,text box,270,290,273,35
presentation_39,18,360,640,text box,108,203,407,46
presentation_39,18,360,640,text box,107,89,346,46
presentation_39,18,360,640,text box,109,260,416,44
presentation_39,18,360,640,text box,107,145,393,47
presentation_39,18,360,640,title,193,30,253,27
presentation_39,3,360,640,text box,87,94,443,67
presentation_39,3,360,640,text box,87,225,446,44
presentation_39,3,360,640,title,204,11,232,55
presentation_39,3,360,640,text box,88,170,397,45
presentation_39,11,360,640,text box,103,202,427,112
presentation_39,11,360,640,title,155,15,324,26
presentation_39,11,360,640,picture,324,52,202,138
presentation_39,11,360,640,picture,103,50,189,140
presentation_39,13,360,640,text box,103,202,427,112
presentation_39,13,360,640,title,155,15,325,27
presentation_39,13,360,640,picture,324,52,202,138
presentation_39,13,360,640,picture,103,50,189,140
presentation_39,9,360,640,picture,137,48,408,265
presentation_39,9,360,640,title,143,21,340,23
presentation_39,9,360,640,header,507,0,128,5
presentation_39,4,360,640,diagram,97,11,466,348
presentation_39,5,360,640,picture,84,104,193,164
presentation_39,5,360,640,picture,310,75,243,215
presentation_39,5,360,640,title,184,25,273,27
presentation_39,8,360,640,title,142,22,342,26
presentation_39,19,360,640,title,202,18,233,27
presentation_39,19,360,640,picture,85,27,474,318
presentation_39,19,360,640,picture,85,116,472,212
