Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_31,10,360,640,title,33,37,194,22
presentation_31,10,360,640,text box,32,126,445,17
presentation_31,37,360,640,picture,257,3,378,319
presentation_31,16,360,640,text box,34,35,538,25
presentation_31,7,360,640,picture,231,0,402,305
presentation_31,7,360,640,text box,11,183,183,39
presentation_31,7,360,640,title,15,13,304,23
presentation_31,7,360,640,text box,10,105,146,37
presentation_31,7,360,640,text box,9,154,189,17
presentation_31,7,360,640,text box,10,75,134,17
presentation_31,7,360,640,text box,9,47,175,18
presentation_31,17,360,640,title,35,35,537,25
presentation_31,17,360,640,text box,32,279,182,15
presentation_31,17,360,640,text box,32,149,302,15
presentation_31,17,360,640,text box,31,214,325,15
presentation_31,17,360,640,text box,31,84,267,16
presentation_31,30,360,640,title,31,36,275,23
presentation_31,30,360,640,picture,12,104,119,137
presentation_31,30,360,640,text box,157,130,385,38
presentation_31,33,360,640,text box,21,58,200,40
presentation_31,33,360,640,picture,233,0,376,305
presentation_31,33,360,640,text box,23,196,187,37
presentation_31,33,360,640,text box,23,246,185,36
presentation_31,33,360,640,title,25,16,305,23
presentation_31,27,360,640,picture,494,107,119,110
presentation_31,27,360,640,picture,11,104,119,138
presentation_31,27,360,640,text box,33,36,554,23
presentation_31,12,360,640,text box,31,72,322,17
presentation_31,12,360,640,title,34,36,349,22
presentation_31,12,360,640,text box,34,101,349,18
presentation_31,39,360,640,text box,5,20,243,73
presentation_31,39,360,640,picture,258,3,376,319
presentation_31,39,360,640,picture,258,16,376,322
presentation_31,14,360,640,picture,460,47,97,81
presentation_31,14,360,640,picture,461,145,93,73
presentation_31,14,360,640,text box,33,101,350,17
presentation_31,14,360,640,text box,33,72,320,17
presentation_31,14,360,640,title,34,36,349,22
presentation_31,14,360,640,text box,31,156,404,16
presentation_31,28,360,640,text box,78,277,479,40
presentation_31,28,360,640,picture,496,106,119,110
presentation_31,28,360,640,title,33,36,551,23
presentation_31,28,360,640,picture,11,104,121,138
presentation_31,20,360,640,title,36,36,534,25
presentation_31,20,360,640,text box,31,280,182,15
presentation_31,20,360,640,text box,215,75,401,115
presentation_31,20,360,640,text box,31,149,177,15
presentation_31,20,360,640,text box,31,213,415,37
presentation_31,20,360,640,text box,31,84,179,16
presentation_31,35,360,640,text box,7,21,222,51
presentation_31,35,360,640,text box,7,86,192,35
presentation_31,35,360,640,picture,257,6,379,319
presentation_31,35,360,640,picture,257,16,378,332
presentation_31,22,360,640,title,33,35,544,47
presentation_31,22,360,640,text box,32,239,372,15
presentation_31,22,360,640,text box,32,214,367,13
presentation_31,22,360,640,text box,32,159,246,15
presentation_31,22,360,640,text box,32,133,297,15
presentation_31,22,360,640,text box,34,186,327,14
presentation_31,22,360,640,text box,32,107,263,15
presentation_31,6,360,640,picture,232,1,379,304
presentation_31,6,360,640,text box,10,74,134,18
presentation_31,6,360,640,text box,9,47,175,18
presentation_31,6,360,640,title,16,13,303,23
presentation_31,38,360,640,text box,6,47,229,99
presentation_31,38,360,640,text box,7,166,237,59
presentation_31,38,360,640,picture,255,2,382,319
presentation_31,38,360,640,text box,7,20,196,17
presentation_31,15,360,640,picture,460,46,96,83
presentation_31,15,360,640,text box,33,101,349,17
presentation_31,15,360,640,text box,33,72,320,17
presentation_31,15,360,640,title,34,36,349,22
presentation_31,15,360,640,text box,31,154,404,47
presentation_31,15,360,640,text box,32,238,362,18
presentation_31,15,360,640,text box,32,236,361,50
presentation_31,15,360,640,text box,32,267,270,18
presentation_31,2,360,640,text box,37,60,177,60
presentation_31,2,360,640,picture,367,2,241,309
presentation_31,2,360,640,title,45,17,160,22
presentation_31,18,360,640,title,34,35,538,25
presentation_31,18,360,640,text box,32,84,400,36
presentation_31,18,360,640,text box,32,279,182,15
presentation_31,18,360,640,text box,31,214,324,14
presentation_31,18,360,640,text box,31,148,305,17
presentation_31,18,360,640,text box,363,137,258,161
presentation_31,3,360,640,text box,37,60,177,59
presentation_31,3,360,640,picture,367,0,247,311
presentation_31,3,360,640,title,45,17,160,22
presentation_31,3,360,640,text box,21,159,98,18
presentation_31,3,360,640,text box,20,188,96,15
presentation_31,36,360,640,text box,7,21,222,51
presentation_31,36,360,640,text box,8,87,235,148
