Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_59,10,360,640,picture,31,15,574,226
presentation_59,10,360,640,text box,440,257,135,61
presentation_59,10,360,640,text box,57,260,99,56
presentation_59,16,360,640,text box,296,270,121,33
presentation_59,7,360,640,picture,33,14,574,225
presentation_59,17,360,640,picture,33,14,574,225
presentation_59,1,360,640,text box,70,259,345,53
presentation_59,1,360,640,text box,442,260,107,57
presentation_59,12,360,640,text box,492,269,90,28
presentation_59,12,360,640,text box,41,248,164,75
presentation_59,14,360,640,text box,61,81,514,43
presentation_59,14,360,640,text box,62,154,484,44
presentation_59,14,360,640,text box,62,32,482,19
presentation_59,14,360,640,text box,270,248,146,75
presentation_59,6,360,640,picture,33,15,572,315
presentation_59,15,360,640,text box,60,64,484,124
presentation_59,15,360,640,text box,291,270,125,33
presentation_59,15,360,640,text box,62,111,482,74
presentation_59,2,360,640,picture,468,24,141,214
presentation_59,2,360,640,text box,120,260,244,77
presentation_59,2,360,640,picture,39,20,424,221
presentation_59,2,360,640,text box,383,254,210,73
presentation_59,3,360,640,picture,35,14,576,324
presentation_59,3,360,640,picture,27,14,207,222
presentation_59,11,360,640,text box,94,23,428,279
presentation_59,11,360,640,text box,72,23,440,278
presentation_59,13,360,640,text box,62,142,492,66
presentation_59,13,360,640,text box,57,46,520,68
presentation_59,13,360,640,text box,235,252,182,75
presentation_59,9,360,640,picture,34,16,565,230
presentation_59,9,360,640,picture,483,18,97,208
presentation_59,9,360,640,text box,440,274,151,29
presentation_59,4,360,640,picture,27,14,578,334
presentation_59,4,360,640,picture,31,16,432,330
presentation_59,4,360,640,text box,438,241,145,94
presentation_59,5,360,640,text box,442,268,147,45
presentation_59,5,360,640,text box,250,269,167,35
presentation_59,5,360,640,text box,41,248,195,87
presentation_59,8,360,640,text box,66,256,130,63
presentation_59,8,360,640,picture,29,23,135,215
presentation_59,8,360,640,picture,190,27,261,198
presentation_59,8,360,640,text box,214,269,202,36
