Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_30,10,360,640,text box,74,150,424,65
presentation_30,16,360,640,text box,74,148,443,65
presentation_30,7,360,640,text box,126,203,152,31
presentation_30,7,360,640,text box,368,161,155,59
presentation_30,7,360,640,title,125,155,144,37
presentation_30,17,360,640,text box,332,138,207,104
presentation_30,17,360,640,text box,104,162,176,90
presentation_30,17,360,640,title,98,104,140,16
presentation_30,17,360,640,title,332,104,149,15
presentation_30,17,360,640,text box,332,104,149,15
presentation_30,17,360,640,text box,97,140,201,12
presentation_30,17,360,640,text box,98,104,140,16
presentation_30,30,360,640,text box,73,169,308,23
presentation_30,30,360,640,text box,75,123,444,23
presentation_30,30,360,640,text box,72,56,449,249
presentation_30,30,360,640,text box,74,215,433,48
presentation_30,30,360,640,text box,74,54,423,48
presentation_30,33,360,640,text box,76,205,382,25
presentation_30,27,360,640,text box,241,249,162,42
presentation_30,27,360,640,picture,26,80,179,152
presentation_30,27,360,640,text box,455,247,141,30
presentation_30,27,360,640,picture,252,75,132,164
presentation_30,27,360,640,schematic diagram,443,68,155,166
presentation_30,1,360,640,title,14,134,474,97
presentation_30,1,360,640,text box,159,310,117,33
presentation_30,1,360,640,text box,13,309,119,35
presentation_30,12,360,640,text box,73,167,280,29
presentation_30,14,360,640,text box,75,169,412,95
presentation_30,14,360,640,text box,74,105,208,22
presentation_30,28,360,640,text box,74,132,436,99
presentation_30,20,360,640,chart,101,17,438,269
presentation_30,20,360,640,chart,101,37,434,260
presentation_30,20,360,640,text box,190,310,257,15
presentation_30,20,360,640,chart,124,45,356,244
presentation_30,20,360,640,chart,103,46,368,242
presentation_30,22,360,640,text box,361,156,211,49
presentation_30,22,360,640,picture,271,149,72,66
presentation_30,22,360,640,text box,65,158,181,47
presentation_30,6,360,640,chart,125,42,375,288
presentation_30,15,360,640,text box,65,157,181,48
presentation_30,15,360,640,text box,360,156,211,49
presentation_30,15,360,640,picture,271,148,72,66
presentation_30,2,360,640,text box,126,203,152,31
presentation_30,2,360,640,title,125,155,144,37
presentation_30,18,360,640,chart,105,46,363,261
presentation_30,3,360,640,text box,241,254,145,36
presentation_30,3,360,640,text box,421,254,138,26
presentation_30,3,360,640,picture,61,87,157,158
presentation_30,3,360,640,text box,60,254,131,49
presentation_30,3,360,640,picture,422,88,154,155
presentation_30,3,360,640,picture,242,89,153,154
presentation_30,11,360,640,text box,73,115,369,131
presentation_30,34,360,640,title,14,134,474,97
presentation_30,34,360,640,text box,160,310,115,32
presentation_30,34,360,640,text box,14,309,119,35
presentation_30,25,360,640,text box,241,249,162,42
presentation_30,25,360,640,picture,26,81,179,152
presentation_30,25,360,640,text box,455,247,141,30
presentation_30,25,360,640,picture,252,75,132,164
presentation_30,25,360,640,schematic diagram,443,68,155,166
presentation_30,24,360,640,text box,241,249,162,41
presentation_30,24,360,640,picture,26,81,179,152
presentation_30,24,360,640,picture,253,75,130,163
presentation_30,13,360,640,text box,76,169,410,64
presentation_30,13,360,640,text box,74,105,208,22
presentation_30,26,360,640,picture,25,81,181,151
presentation_30,9,360,640,text box,171,142,79,46
presentation_30,9,360,640,picture,290,88,220,227
presentation_30,31,360,640,text box,75,150,350,56
presentation_30,23,360,640,picture,25,81,181,151
presentation_30,21,360,640,chart,103,17,488,269
presentation_30,21,360,640,text box,190,310,257,16
presentation_30,4,360,640,text box,85,159,297,32
presentation_30,4,360,640,text box,125,110,112,21
presentation_30,5,360,640,chart,146,48,352,266
presentation_30,29,360,640,text box,76,133,403,94
presentation_30,19,360,640,chart,102,53,435,230
presentation_30,19,360,640,text box,190,310,257,15
presentation_30,32,360,640,text box,76,168,483,96
