Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_44,10,360,640,picture,15,116,604,150
presentation_44,16,360,640,chart,473,130,131,135
presentation_44,16,360,640,chart,42,127,129,139
presentation_44,16,360,640,title,35,41,297,25
presentation_44,16,360,640,chart,37,113,570,157
presentation_44,7,360,640,text box,18,209,588,55
presentation_44,7,360,640,text box,16,102,582,83
presentation_44,7,360,640,title,34,42,297,23
presentation_44,17,360,640,text box,33,254,586,73
presentation_44,17,360,640,text box,41,149,574,59
presentation_44,17,360,640,title,34,41,522,22
presentation_44,17,360,640,picture,296,103,43,24
presentation_44,1,360,640,title,35,93,553,67
presentation_44,1,360,640,text box,34,200,484,65
presentation_44,12,360,640,picture,13,41,619,318
presentation_44,14,360,640,chart,424,135,172,142
presentation_44,14,360,640,title,34,43,288,24
presentation_44,14,360,640,picture,18,90,386,233
presentation_44,20,360,640,text box,203,156,230,25
presentation_44,6,360,640,text box,31,88,589,36
presentation_44,6,360,640,picture,164,169,309,164
presentation_44,6,360,640,title,34,40,283,27
presentation_44,6,360,640,text box,60,131,374,27
presentation_44,15,360,640,chart,424,135,172,141
presentation_44,15,360,640,picture,19,90,385,224
presentation_44,15,360,640,title,34,43,289,24
presentation_44,2,360,640,text box,71,155,494,30
presentation_44,18,360,640,text box,16,102,493,82
presentation_44,18,360,640,title,34,42,163,22
presentation_44,18,360,640,text box,18,213,601,45
presentation_44,3,360,640,picture,8,187,209,140
presentation_44,3,360,640,title,34,42,430,26
presentation_44,3,360,640,picture,259,87,168,72
presentation_44,24,360,640,text box,9,37,617,122
presentation_44,24,360,640,picture,9,31,624,272
presentation_44,13,360,640,chart,424,135,172,142
presentation_44,13,360,640,picture,19,90,385,224
presentation_44,13,360,640,title,34,43,289,24
presentation_44,9,360,640,title,36,40,483,25
presentation_44,9,360,640,picture,85,86,486,242
presentation_44,21,360,640,text box,291,232,284,99
presentation_44,21,360,640,text box,52,258,191,35
presentation_44,21,360,640,text box,42,99,551,15
presentation_44,21,360,640,text box,136,55,363,14
presentation_44,21,360,640,text box,446,332,191,13
presentation_44,21,360,640,text box,292,265,217,15
presentation_44,21,360,640,text box,69,73,498,19
presentation_44,21,360,640,text box,38,162,249,48
presentation_44,4,360,640,picture,8,187,209,140
presentation_44,4,360,640,title,33,42,430,26
presentation_44,4,360,640,picture,394,188,239,86
presentation_44,5,360,640,picture,9,173,626,116
presentation_44,5,360,640,text box,26,110,599,21
presentation_44,5,360,640,title,35,40,260,26
presentation_44,8,360,640,title,36,41,483,25
presentation_44,8,360,640,picture,85,85,486,235
presentation_44,19,360,640,text box,13,164,550,19
presentation_44,19,360,640,title,34,40,180,27
presentation_44,19,360,640,text box,15,253,343,16
presentation_44,19,360,640,text box,14,209,351,17
presentation_44,19,360,640,text box,15,119,527,21
presentation_44,19,360,640,text box,17,294,517,19
