Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
presentation_36,10,360,640,title,173,53,329,20
presentation_36,10,360,640,picture,11,92,612,229
presentation_36,37,360,640,text box,77,88,488,29
presentation_36,37,360,640,title,58,53,521,24
presentation_36,16,360,640,text box,53,241,530,51
presentation_36,16,360,640,text box,366,59,204,17
presentation_36,7,360,640,text box,67,164,509,68
presentation_36,17,360,640,picture,1,39,638,284
presentation_36,53,360,640,text box,81,103,480,35
presentation_36,53,360,640,text box,90,179,456,27
presentation_36,53,360,640,title,257,56,134,22
presentation_36,30,360,640,title,123,54,391,24
presentation_36,30,360,640,picture,27,112,580,100
presentation_36,30,360,640,text box,0,254,638,21
presentation_36,33,360,640,picture,14,136,554,113
presentation_36,33,360,640,picture,32,139,539,113
presentation_36,33,360,640,title,113,54,411,24
presentation_36,33,360,640,text box,113,54,411,24
presentation_36,27,360,640,picture,160,110,311,93
presentation_36,1,360,640,text box,22,88,592,44
presentation_36,1,360,640,text box,290,59,52,11
presentation_36,12,360,640,text box,88,59,182,16
presentation_36,12,360,640,diagram,102,82,167,31
presentation_36,39,360,640,text box,78,88,487,30
presentation_36,39,360,640,text box,18,141,285,61
presentation_36,39,360,640,text box,71,59,500,63
presentation_36,14,360,640,diagram,104,181,166,22
presentation_36,14,360,640,text box,82,152,190,17
presentation_36,14,360,640,text box,366,58,205,17
presentation_36,28,360,640,picture,69,61,506,262
presentation_36,28,360,640,picture,68,97,508,221
presentation_36,20,360,640,picture,36,51,161,262
presentation_36,20,360,640,picture,435,51,163,262
presentation_36,20,360,640,text box,245,138,128,44
presentation_36,41,360,640,text box,77,88,488,30
presentation_36,41,360,640,text box,19,138,609,64
presentation_36,41,360,640,text box,71,59,499,63
presentation_36,47,360,640,title,257,58,133,20
presentation_36,47,360,640,text box,118,88,412,15
presentation_36,47,360,640,text box,127,116,393,14
presentation_36,35,360,640,picture,20,136,584,114
presentation_36,35,360,640,title,72,53,493,26
presentation_36,35,360,640,text box,128,282,384,16
presentation_36,22,360,640,picture,106,53,392,264
presentation_36,6,360,640,text box,127,123,386,22
presentation_36,38,360,640,text box,78,88,488,30
