Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
nips19419,10,1125,2000,chart,41,279,1003,649
nips19419,10,1125,2000,title,87,131,1017,75
nips19419,16,1125,2000,title,90,131,843,76
nips19419,16,1125,2000,text box,41,1051,831,40
nips19419,16,1125,2000,figure,1423,345,224,123
nips19419,16,1125,2000,text box,104,279,1613,50
nips19419,16,1125,2000,text box,112,728,1495,52
nips19419,16,1125,2000,figure,99,901,729,65
nips19419,7,1125,2000,title,88,136,549,74
nips19419,7,1125,2000,text box,41,1046,902,46
nips19419,7,1125,2000,text box,99,275,1727,58
nips19419,7,1125,2000,figure,236,392,1411,357
nips19419,7,1125,2000,figure,235,446,1421,188
nips19419,7,1125,2000,text box,115,813,1618,53
nips19419,17,1125,2000,chart,1211,217,445,367
nips19419,17,1125,2000,chart,781,225,412,368
nips19419,17,1125,2000,chart,335,626,431,348
nips19419,17,1125,2000,title,87,130,444,69
nips19419,17,1125,2000,chart,355,230,406,344
nips19419,17,1125,2000,chart,1224,629,431,344
nips19419,1,1125,2000,title,83,131,852,75
nips19419,1,1125,2000,text box,106,273,1201,51
nips19419,1,1125,2000,text box,1350,647,418,38
nips19419,1,1125,2000,chart,850,358,384,267
nips19419,1,1125,2000,chart,1420,361,321,249
nips19419,1,1125,2000,text box,102,959,1448,53
nips19419,1,1125,2000,text box,171,737,1670,131
nips19419,1,1125,2000,text box,766,646,499,42
nips19419,1,1125,2000,text box,181,736,1653,48
nips19419,12,1125,2000,chart,1051,283,884,639
nips19419,12,1125,2000,chart,49,284,1002,638
nips19419,12,1125,2000,title,87,132,1017,74
nips19419,14,1125,2000,chart,45,281,995,643
nips19419,14,1125,2000,chart,1054,281,881,644
nips19419,14,1125,2000,title,87,132,1017,74
nips19419,20,1125,2000,chart,651,217,643,696
nips19419,20,1125,2000,title,87,130,445,70
nips19419,20,1125,2000,text box,648,967,738,50
nips19419,6,1125,2000,title,88,136,549,74
nips19419,6,1125,2000,text box,41,1046,902,47
nips19419,6,1125,2000,text box,99,275,1727,58
nips19419,6,1125,2000,figure,235,458,1421,165
nips19419,6,1125,2000,figure,237,399,1411,346
nips19419,6,1125,2000,text box,885,706,238,42
nips19419,15,1125,2000,title,90,131,843,76
nips19419,15,1125,2000,text box,103,278,1612,52
nips19419,15,1125,2000,figure,247,478,1416,112
nips19419,2,1125,2000,text box,115,392,1228,414
nips19419,18,1125,2000,chart,1223,218,433,362
nips19419,18,1125,2000,chart,785,230,408,358
nips19419,18,1125,2000,title,87,131,444,69
nips19419,18,1125,2000,chart,1223,623,433,354
nips19419,18,1125,2000,chart,356,235,406,331
nips19419,18,1125,2000,chart,337,637,429,330
nips19419,3,1125,2000,text box,116,391,1226,420
nips19419,3,1125,2000,text box,1368,527,534,187
nips19419,11,1125,2000,chart,44,236,1198,694
nips19419,11,1125,2000,chart,37,247,1009,676
nips19419,11,1125,2000,title,87,132,1016,73
nips19419,13,1125,2000,title,87,132,1016,73
nips19419,13,1125,2000,chart,58,276,1870,648
nips19419,13,1125,2000,chart,1016,262,919,649
nips19419,9,1125,2000,chart,39,281,1027,648
nips19419,9,1125,2000,title,87,131,1017,75
nips19419,9,1125,2000,text box,1135,507,622,50
nips19419,21,1125,2000,text box,102,612,1554,62
nips19419,21,1125,2000,picture,577,816,222,228
nips19419,21,1125,2000,text box,107,478,1477,63
