Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
cvpr1032,10,756,1008,chart,57,231,538,397
cvpr1032,10,756,1008,title,24,22,621,40
cvpr1032,10,756,1008,footer,336,735,339,16
cvpr1032,10,756,1008,footer,1,733,334,19
cvpr1032,10,756,1008,text box,58,113,826,70
cvpr1032,10,756,1008,text box,61,153,518,28
cvpr1032,10,756,1008,text box,57,113,826,31
cvpr1032,10,756,1008,footer,788,734,214,18
cvpr1032,16,756,1008,title,24,21,445,40
cvpr1032,16,756,1008,text box,60,421,881,72
cvpr1032,16,756,1008,text box,85,300,854,70
cvpr1032,16,756,1008,figure,442,244,183,32
cvpr1032,16,756,1008,footer,407,735,195,16
cvpr1032,16,756,1008,text box,59,639,815,70
cvpr1032,16,756,1008,text box,65,115,778,94
cvpr1032,16,756,1008,text box,60,640,814,31
cvpr1032,16,756,1008,text box,57,54,793,134
cvpr1032,16,756,1008,footer,2,733,333,18
cvpr1032,16,756,1008,figure,213,579,640,39
cvpr1032,7,756,1008,title,23,18,626,49
cvpr1032,7,756,1008,footer,2,733,333,19
cvpr1032,7,756,1008,text box,61,178,903,70
cvpr1032,7,756,1008,footer,392,735,227,16
cvpr1032,7,756,1008,picture,124,291,708,293
cvpr1032,7,756,1008,picture,130,293,357,288
cvpr1032,7,756,1008,footer,800,734,201,19
cvpr1032,17,756,1008,text box,59,143,895,67
cvpr1032,17,756,1008,text box,59,226,898,71
cvpr1032,17,756,1008,picture,131,343,355,286
cvpr1032,17,756,1008,title,22,21,372,42
cvpr1032,17,756,1008,footer,393,735,225,17
cvpr1032,17,756,1008,footer,3,733,333,19
cvpr1032,17,756,1008,footer,788,734,214,18
cvpr1032,27,756,1008,text box,65,181,842,67
cvpr1032,27,756,1008,text box,63,350,783,67
cvpr1032,27,756,1008,text box,60,266,908,67
cvpr1032,27,756,1008,text box,62,522,738,83
cvpr1032,27,756,1008,title,23,24,193,36
cvpr1032,27,756,1008,footer,2,734,333,18
cvpr1032,1,756,1008,title,22,21,421,44
cvpr1032,1,756,1008,text box,117,129,344,32
cvpr1032,1,756,1008,picture,135,175,306,245
cvpr1032,1,756,1008,footer,396,735,220,16
cvpr1032,1,756,1008,text box,533,129,352,30
cvpr1032,1,756,1008,footer,2,733,333,20
cvpr1032,1,756,1008,picture,152,453,273,174
cvpr1032,1,756,1008,picture,555,177,317,240
cvpr1032,1,756,1008,footer,800,734,201,19
cvpr1032,12,756,1008,chart,57,231,539,396
cvpr1032,12,756,1008,chart,52,196,534,418
cvpr1032,12,756,1008,footer,408,734,193,16
cvpr1032,12,756,1008,title,24,22,621,40
cvpr1032,12,756,1008,text box,59,113,823,70
cvpr1032,12,756,1008,text box,58,113,824,31
cvpr1032,12,756,1008,text box,52,687,816,31
cvpr1032,12,756,1008,footer,1,733,334,18
cvpr1032,12,756,1008,text box,69,650,829,31
cvpr1032,12,756,1008,text box,61,153,518,28
cvpr1032,12,756,1008,figure,615,218,314,185
cvpr1032,12,756,1008,text box,1,733,334,18
cvpr1032,14,756,1008,text box,63,248,781,251
cvpr1032,14,756,1008,footer,369,735,274,16
cvpr1032,14,756,1008,footer,2,733,333,19
cvpr1032,14,756,1008,header,21,22,166,44
cvpr1032,28,756,1008,text box,65,181,842,67
cvpr1032,28,756,1008,text box,63,350,783,68
cvpr1032,28,756,1008,text box,60,266,908,67
cvpr1032,28,756,1008,title,23,24,193,36
cvpr1032,28,756,1008,text box,61,524,729,34
cvpr1032,28,756,1008,text box,61,523,737,81
cvpr1032,28,756,1008,footer,2,734,333,18
cvpr1032,28,756,1008,footer,788,734,214,18
cvpr1032,20,756,1008,picture,295,477,190,200
cvpr1032,20,756,1008,title,23,21,397,41
cvpr1032,20,756,1008,picture,557,479,122,198
cvpr1032,20,756,1008,text box,60,114,873,31
cvpr1032,20,756,1008,picture,58,476,201,205
cvpr1032,22,756,1008,chart,496,223,448,349
cvpr1032,22,756,1008,chart,14,222,449,352
cvpr1032,22,756,1008,title,20,20,922,46
cvpr1032,22,756,1008,footer,364,736,283,15
cvpr1032,22,756,1008,footer,1,733,333,19
