Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
emnlp179,92,1125,2000,text box,140,415,742,111
emnlp179,92,1125,2000,title,89,127,764,93
emnlp179,92,1125,2000,picture,912,327,667,740
emnlp179,92,1125,2000,text box,140,280,919,105
emnlp179,92,1125,2000,text box,137,278,923,54
emnlp179,92,1125,2000,text box,139,345,209,51
emnlp179,10,1125,2000,diagram,25,137,1899,963
emnlp179,10,1125,2000,title,83,129,580,75
emnlp179,37,1125,2000,text box,143,285,1020,153
emnlp179,37,1125,2000,text box,142,766,654,158
emnlp179,37,1125,2000,title,86,128,542,78
emnlp179,37,1125,2000,text box,140,466,866,274
emnlp179,16,1125,2000,title,88,128,671,79
emnlp179,16,1125,2000,text box,141,417,346,52
emnlp179,16,1125,2000,text box,889,283,1061,292
emnlp179,16,1125,2000,text box,137,283,203,48
emnlp179,16,1125,2000,text box,141,483,707,53
emnlp179,16,1125,2000,text box,137,349,535,53
emnlp179,16,1125,2000,text box,139,473,1737,86
emnlp179,66,1125,2000,picture,1008,253,969,734
emnlp179,66,1125,2000,title,89,127,799,94
emnlp179,66,1125,2000,text box,137,275,718,60
emnlp179,7,1125,2000,title,83,129,580,75
emnlp179,7,1125,2000,picture,504,133,1408,989
emnlp179,87,1125,2000,title,91,127,1121,94
emnlp179,87,1125,2000,picture,1186,569,724,529
emnlp179,87,1125,2000,text box,142,292,1024,253
emnlp179,87,1125,2000,text box,147,573,877,105
emnlp179,87,1125,2000,text box,144,689,918,53
emnlp179,94,1125,2000,title,88,127,764,93
emnlp179,94,1125,2000,text box,1648,361,333,257
emnlp179,94,1125,2000,picture,927,329,650,732
emnlp179,94,1125,2000,text box,139,537,622,54
emnlp179,94,1125,2000,text box,138,278,923,53
emnlp179,94,1125,2000,text box,139,416,743,111
emnlp179,94,1125,2000,text box,140,417,741,51
emnlp179,81,1125,2000,text box,139,282,583,108
emnlp179,81,1125,2000,picture,1186,567,726,531
emnlp179,81,1125,2000,title,90,127,1123,95
emnlp179,60,1125,2000,title,91,122,1824,91
emnlp179,60,1125,2000,text box,166,682,456,412
emnlp179,60,1125,2000,text box,134,278,1779,204
emnlp179,98,1125,2000,title,91,127,1618,98
emnlp179,98,1125,2000,chart,1077,299,896,703
emnlp179,98,1125,2000,text box,1026,1016,797,45
emnlp179,98,1125,2000,text box,274,1022,401,42
emnlp179,74,1125,2000,picture,1007,253,971,733
emnlp179,74,1125,2000,text box,143,634,793,164
emnlp179,74,1125,2000,title,91,127,796,94
emnlp179,74,1125,2000,text box,141,348,556,274
