Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
acl1756,10,1984,2645,text box,151,633,2081,317
acl1756,10,1984,2645,text box,143,1024,2264,525
acl1756,10,1984,2645,text box,157,231,2339,220
acl1756,10,1984,2645,text box,145,1019,2257,320
acl1756,16,1984,2645,chart,572,491,1528,1471
acl1756,16,1984,2645,title,197,248,2257,190
acl1756,16,1984,2645,text box,1073,1908,559,52
acl1756,7,1984,2645,title,655,236,1341,214
acl1756,7,1984,2645,text box,153,817,1062,136
acl1756,7,1984,2645,text box,155,1002,1060,420
acl1756,7,1984,2645,text box,152,637,772,133
acl1756,7,1984,2645,diagram,1394,642,1106,890
acl1756,7,1984,2645,text box,152,997,1065,580
acl1756,17,1984,2645,text box,221,643,2109,646
acl1756,17,1984,2645,text box,594,234,1464,211
acl1756,1,1984,2645,title,453,126,1734,437
acl1756,1,1984,2645,text box,219,841,1814,252
acl1756,1,1984,2645,picture,1744,1249,497,277
acl1756,1,1984,2645,picture,229,1215,2030,449
acl1756,12,1984,2645,chart,1248,712,1374,1002
acl1756,12,1984,2645,title,511,243,1628,182
acl1756,12,1984,2645,text box,138,654,913,444
acl1756,12,1984,2645,text box,134,1127,1045,316
acl1756,14,1984,2645,title,495,239,1659,210
acl1756,20,1984,2645,diagram,374,463,1838,1029
acl1756,22,1984,2645,chart,741,651,1024,626
acl1756,22,1984,2645,title,989,244,671,203
acl1756,6,1984,2645,picture,1436,985,1044,785
acl1756,6,1984,2645,picture,470,488,901,1446
acl1756,6,1984,2645,title,713,235,1226,219
acl1756,15,1984,2645,title,238,255,2178,180
acl1756,15,1984,2645,text box,158,627,1113,914
acl1756,15,1984,2645,chart,1351,630,1123,1148
acl1756,15,1984,2645,text box,150,618,1128,1173
acl1756,2,1984,2645,picture,604,780,1408,688
acl1756,2,1984,2645,title,401,119,1837,441
acl1756,2,1984,2645,text box,706,1579,1215,116
acl1756,18,1984,2645,text box,197,587,2242,416
acl1756,18,1984,2645,title,806,245,1036,174
acl1756,18,1984,2645,text box,217,1252,2053,194
acl1756,3,1984,2645,title,497,120,1653,441
acl1756,3,1984,2645,picture,211,754,1029,779
acl1756,3,1984,2645,picture,1387,766,1040,759
acl1756,11,1984,2645,title,315,243,2022,202
acl1756,11,1984,2645,text box,235,646,2149,134
acl1756,11,1984,2645,text box,242,1017,1523,127
acl1756,11,1984,2645,text box,246,850,1483,124
acl1756,13,1984,2645,chart,1255,747,1362,1014
acl1756,13,1984,2645,text box,150,643,923,602
acl1756,13,1984,2645,title,611,245,1415,201
acl1756,9,1984,2645,title,599,240,1453,205
acl1756,9,1984,2645,text box,136,1814,2274,82
acl1756,9,1984,2645,figure,155,1303,2200,397
acl1756,9,1984,2645,text box,158,839,456,120
acl1756,23,1984,2645,text box,154,644,2194,349
acl1756,23,1984,2645,text box,778,248,1081,170
acl1756,21,1984,2645,title,674,239,1304,206
acl1756,21,1984,2645,text box,148,641,1123,129
acl1756,21,1984,2645,text box,1456,803,935,268
acl1756,21,1984,2645,text box,2122,1693,406,129
acl1756,21,1984,2645,text box,155,810,894,644
acl1756,21,1984,2645,picture,1414,1202,1210,439
acl1756,21,1984,2645,text box,1454,1707,255,107
acl1756,4,1984,2645,text box,151,640,2143,459
acl1756,4,1984,2645,text box,237,1541,2203,211
acl1756,4,1984,2645,title,1105,257,443,156
acl1756,4,1984,2645,picture,779,1164,907,262
acl1756,5,1984,2645,title,366,121,1919,449
acl1756,0,1984,2645,picture,1072,1045,607,629
acl1756,0,1984,2645,text box,179,151,2294,553
acl1756,0,1984,2645,picture,1876,1060,474,589
acl1756,0,1984,2645,picture,255,1053,596,602
acl1756,0,1984,2645,text box,162,916,2284,117
acl1756,8,1984,2645,text box,1541,621,868,842
acl1756,8,1984,2645,title,614,238,1423,216
