Slide Deck Id,Slide Id,Image Height,Image Width,Type,X,Y,BB Width,BB Height
bmvc1210,10,1500,2000,picture,404,1105,251,357
bmvc1210,10,1500,2000,text box,685,1100,1269,291
bmvc1210,10,1500,2000,text box,74,334,1393,82
bmvc1210,10,1500,2000,picture,54,1082,316,383
bmvc1210,10,1500,2000,text box,81,219,1609,206
bmvc1210,10,1500,2000,title,77,54,1679,101
bmvc1210,10,1500,2000,text box,79,215,1635,88
bmvc1210,37,1500,2000,text box,125,1151,1762,279
bmvc1210,37,1500,2000,title,82,59,1514,107
bmvc1210,16,1500,2000,title,85,49,1584,111
bmvc1210,16,1500,2000,picture,948,890,432,297
bmvc1210,16,1500,2000,picture,565,190,374,343
bmvc1210,16,1500,2000,text box,456,545,1033,140
bmvc1210,16,1500,2000,text box,424,1216,1040,64
bmvc1210,16,1500,2000,text box,102,1355,1836,82
bmvc1210,16,1500,2000,text box,27,1127,439,76
bmvc1210,16,1500,2000,text box,434,742,1087,121
bmvc1210,7,1500,2000,text box,1098,707,844,758
bmvc1210,7,1500,2000,text box,411,912,391,148
bmvc1210,7,1500,2000,text box,1167,718,720,81
bmvc1210,7,1500,2000,title,81,54,1789,122
bmvc1210,7,1500,2000,text box,175,720,675,81
bmvc1210,17,1500,2000,title,80,52,1487,106
bmvc1210,17,1500,2000,text box,1155,208,731,412
bmvc1210,17,1500,2000,text box,1349,890,625,229
bmvc1210,17,1500,2000,text box,119,1262,1716,210
bmvc1210,17,1500,2000,text box,1155,202,707,338
bmvc1210,30,1500,2000,chart,263,119,1647,1120
bmvc1210,30,1500,2000,text box,634,1167,944,80
bmvc1210,30,1500,2000,chart,107,56,1798,1120
bmvc1210,30,1500,2000,chart,116,81,1782,1166
bmvc1210,30,1500,2000,chart,167,72,1745,1340
bmvc1210,30,1500,2000,chart,262,72,1648,1372
bmvc1210,30,1500,2000,picture,129,1240,346,258
bmvc1210,33,1500,2000,title,76,54,1310,117
bmvc1210,33,1500,2000,text box,782,1140,786,67
bmvc1210,33,1500,2000,chart,689,193,1252,912
bmvc1210,33,1500,2000,text box,382,1242,1367,195
bmvc1210,27,1500,2000,title,85,56,1552,114
bmvc1210,27,1500,2000,text box,376,1065,1473,142
bmvc1210,27,1500,2000,text box,351,237,693,69
bmvc1210,1,1500,2000,text box,110,1356,1785,82
bmvc1210,1,1500,2000,picture,273,709,722,600
bmvc1210,1,1500,2000,title,76,55,1007,115
bmvc1210,1,1500,2000,instructor,1283,755,642,535
bmvc1210,12,1500,2000,text box,119,1249,1773,182
bmvc1210,12,1500,2000,picture,62,484,456,605
bmvc1210,12,1500,2000,text box,662,175,784,63
bmvc1210,12,1500,2000,text box,92,1115,414,62
bmvc1210,12,1500,2000,title,76,55,1383,119
bmvc1210,39,1500,2000,chart,83,50,1821,1040
bmvc1210,39,1500,2000,text box,731,1119,822,75
bmvc1210,39,1500,2000,title,76,53,1384,103
bmvc1210,14,1500,2000,text box,82,397,1685,93
bmvc1210,14,1500,2000,text box,85,585,1625,95
bmvc1210,14,1500,2000,title,76,51,1291,103
